applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,approved
663,31,F,Asian,23000,850,0.32,20,0.0,undergrad,Business,17000.0,0.32527272727272727,0.32527272727272727,1
664,20,F,Black,20000,696,0.325,62,0.0725423339255437,graduate,Arts,75000.0,-0.41272727272727283,-1.2832352798337971,0
665,19,F,Asian,6500,692,0.039,232,0.0830288146298239,undergrad,Business,43000.0,0.11372727272727273,-0.8826185028306139,1
666,23,F,White,5500,850,0.23,112,0.1324079841540636,undergrad,Arts,23000.0,0.20027272727272724,-1.388623082576036,0
667,23,F,White,8000,507,0.103,237,0.0958726505038523,undergrad,Arts,29000.0,-0.7779999999999999,-1.9284718060462276,0
668,23,F,White,1500,724,0.27,135,0.0452137813055003,undergrad,Arts,21000.0,-0.36190909090909096,-0.9044744665750946,1
669,21,F,White,24000,423,0.204,62,0.0725423339255437,graduate,Law,119000.0,-0.7394545454545454,-1.6099625525610697,0
670,24,F,Other,20000,371,0.168,135,0.0452137813055003,graduate,Arts,17000.0,-1.1805454545454548,-1.7231108302114584,0
671,26,F,White,25000,774,0.18,62,0.0725423339255437,graduate,Arts,45000.0,0.1909090909090909,-0.6795989161974334,1
672,20,F,Other,23000,712,0.276,135,0.0452137813055003,graduate,STEM,24000.0,0.16145454545454543,-0.3811108302114582,1
673,28,F,Black,27000,388,0.197,62,0.0725423339255437,undergrad,STEM,14000.0,-0.9847272727272729,-1.8552352798337972,0
674,29,F,White,35000,508,0.275,25,0.0454556038190779,undergrad,STEM,27000.0,-0.6563636363636365,-1.2018308821925712,1
675,26,M,Other,10000,681,0.074,135,0.0452137813055003,undergrad,Arts,16000.0,-0.07527272727272727,-0.6178381029387309,1
676,23,F,White,7500,569,0.048,211,0.0262039808823449,undergrad,Arts,30000.0,-0.4455454545454546,-0.7599932251335934,1
677,19,F,White,4500,693,0.059,237,0.0958726505038523,undergrad,Arts,19000.0,-0.03463636363636363,-1.1851081696825911,1
678,24,F,White,40000,678,0.281,62,0.0725423339255437,undergrad,STEM,29000.0,-0.020181818181818217,-0.8906898252883425,1
679,19,M,Other,23000,502,0.07,141,0.0011525810664222,graduate,Arts,83000.0,-0.5901818181818181,-0.6040127909788845,1
680,19,M,White,29000,375,0.192,76,0.0206891202622854,graduate,Law,94000.0,-0.8600000000000001,-1.108269443147425,1
681,22,M,White,8000,775,0.189,135,0.0452137813055003,undergrad,STEM,32000.0,0.3245454545454545,-0.21801992112054908,1
682,38,F,White,47000,577,0.125,55,0.1369638718069605,graduate,STEM,21000.0,0.11654545454545465,-1.5270210071380714,0
683,24,F,Black,21000,448,0.225,62,0.0725423339255437,undergrad,STEM,94000.0,-0.9585454545454548,-1.8290534616519791,0
684,30,F,White,16000,650,0.38,154,0.0379126509375481,graduate,STEM,26000.0,-0.314,-0.7689518112505772,1
685,21,M,White,2500,700,0.444,124,0.3590904470954283,undergrad,STEM,47000.0,-0.5911818181818183,-4.9002671833269575,0
686,19,M,White,5500,850,0.306,64,0.0893603870088699,undergrad,Arts,115000.0,-0.051727272727272705,-1.1240519168337115,1
687,22,M,White,5000,829,0.096,114,0.0600430683388976,undergrad,Arts,12000.0,0.38890909090909087,-0.33160772915768033,1
688,25,M,Other,20000,697,0.128,2,0.0735072092844307,graduate,Arts,26000.0,0.0849090909090909,-0.7971774205040775,1
689,24,M,White,28000,623,0.252,135,0.0452137813055003,undergrad,Business,45000.0,-0.4341818181818181,-0.9767471938478217,1
690,27,F,White,10000,850,0.076,248,0.0114381620879679,undergrad,Arts,37000.0,0.5352727272727273,0.3980147822171125,1
691,25,F,Black,11000,359,0.167,232,0.0830288146298239,undergrad,Business,37000.0,-1.226181818181818,-2.222527593739705,0
692,29,M,Asian,34000,698,0.257,76,0.0206891202622854,undergrad,Arts,13000.0,-0.23545454545454544,-0.48372398860197025,1
693,19,F,Asian,6500,850,0.136,1,0.0633813776097611,undergrad,Arts,17000.0,0.3942727272727272,-0.3663038040444061,1
694,20,M,White,2500,553,0.184,227,0.0615236516560245,undergrad,STEM,23000.0,-0.5057272727272726,-1.2440110925995667,0
695,21,F,Black,15000,567,0.139,112,0.1324079841540636,graduate,Law,28000.0,-0.03981818181818181,-1.6287139916669449,0
696,24,M,White,20000,839,0.344,15,0.058549574873081,undergrad,STEM,62000.0,0.21927272727272734,-0.48332217120424475,1
697,25,F,White,13000,850,0.033,135,0.0452137813055003,graduate,Law,31000.0,1.1892727272727273,0.6467073516067237,1
698,22,F,White,5000,850,0.17,205,0.0159789019923045,undergrad,Arts,57000.0,0.21727272727272726,0.025525903365073266,1
699,22,F,White,5500,462,0.191,154,0.0379126509375481,undergrad,STEM,37000.0,-0.8326363636363638,-1.287588174886941,0
700,30,F,Other,16000,632,0.241,120,0.0542016312380452,undergrad,Arts,7000.0,-0.5514545454545454,-1.2018741203110879,1
701,29,M,White,16000,850,0.29,135,0.0452137813055003,graduate,STEM,54000.0,0.49327272727272736,-0.04929264839327624,1
702,25,M,Black,60000,380,0.275,124,0.3590904470954283,undergrad,Arts,42000.0,-1.371818181818182,-5.680903546963322,0
703,23,F,Black,8000,403,0.344,135,0.0452137813055003,undergrad,Arts,31000.0,-1.6381818181818182,-2.1807471938478216,0
704,31,F,White,35000,615,0.211,76,0.0206891202622854,undergrad,Arts,20000.0,-0.43927272727272726,-0.6875421704201521,1
705,25,M,Other,29000,651,0.291,62,0.0725423339255437,graduate,Arts,59000.0,-0.4543636363636362,-1.3248716434701606,0
706,25,F,White,27000,613,0.263,135,0.0452137813055003,undergrad,Arts,33000.0,-0.5985454545454545,-1.141110830211458,1
707,19,F,White,1500,621,0.129,135,0.0452137813055003,undergrad,Arts,7000.0,-0.45445454545454544,-0.997019921120549,1
708,19,F,Asian,4000,523,0.376,148,0.0975494628796399,undergrad,STEM,48000.0,-1.0898181818181818,-2.260411736373861,0
709,24,M,Black,28000,596,0.152,112,0.1324079841540636,graduate,Business,44000.0,-0.1823636363636363,-1.7712594462123994,0
710,19,F,White,2000,680,0.114,248,0.0114381620879679,undergrad,STEM,23000.0,0.09309090909090909,-0.044167035964705725,1
711,21,F,Other,6500,546,0.199,135,0.0452137813055003,undergrad,Business,19000.0,-0.6371818181818182,-1.1797471938478217,1
712,20,M,White,32000,700,0.221,76,0.0206891202622854,graduate,Law,64000.0,0.2818181818181818,0.033548738670757,1
713,25,F,White,30000,802,0.266,199,0.1125151125506695,graduate,STEM,42000.0,0.4507272727272727,-0.8994540778807614,1
714,22,F,Asian,4500,743,0.249,62,0.0725423339255437,undergrad,Arts,56000.0,-0.3328181818181818,-1.2033261889247062,1
715,25,F,White,14000,617,0.147,147,0.1173572203571072,graduate,Business,77000.0,-0.17999999999999997,-1.5882866442852863,0
716,25,F,White,21000,629,0.398,25,0.0454556038190779,undergrad,STEM,25000.0,-0.5463636363636364,-1.0918308821925713,1
717,30,M,White,28000,485,0.26,76,0.0206891202622854,undergrad,STEM,47000.0,-0.8520000000000001,-1.100269443147425,1
718,25,M,Black,30000,685,0.178,96,0.0598803195385864,graduate,Law,33000.0,0.4012727272727272,-0.3172911071903095,1
719,28,F,Other,19000,771,0.347,135,0.0452137813055003,graduate,Arts,27000.0,-0.08999999999999997,-0.6325653756660036,1
720,20,F,White,2500,574,0.198,125,0.076007198487916,undergrad,Business,31000.0,-0.5573636363636364,-1.4694500182186285,0
721,23,F,White,20000,725,0.112,143,0.3225492305952699,graduate,Arts,43000.0,0.11872727272727274,-3.751863494415966,0
722,27,F,Black,16000,300,0.345,96,0.0598803195385864,undergrad,Arts,23000.0,-1.9667272727272727,-2.6852911071903094,0
723,22,M,White,6000,850,0.255,135,0.0452137813055003,undergrad,Business,11000.0,0.3532727272727273,-0.1892926483932763,1
724,21,F,White,4000,387,0.345,135,0.0452137813055003,undergrad,Arts,78000.0,-1.8223636363636366,-2.3649290120296405,0
725,19,F,Other,6500,647,0.027,135,0.0452137813055003,undergrad,Arts,30000.0,-0.12590909090909091,-0.6684744665750946,1
726,26,F,Asian,31000,850,0.241,73,0.0228348227025087,graduate,Business,21000.0,0.6812727272727273,0.4072548548426228,1
727,27,M,White,60000,797,0.114,141,0.0011525810664222,undergrad,Business,26000.0,0.7665454545454545,0.7527144817483882,1
728,23,F,White,2500,769,0.22,76,0.0206891202622854,undergrad,Arts,25000.0,-0.09227272727272727,-0.34054217042015206,1
729,24,F,White,14000,622,0.241,62,0.0725423339255437,undergrad,Arts,34000.0,-0.5998181818181818,-1.4703261889247061,0
730,25,M,White,19000,642,0.107,120,0.0542016312380452,undergrad,Business,30000.0,-0.029090909090909084,-0.6795104839474515,1
731,27,M,Asian,12000,585,0.16,135,0.0452137813055003,undergrad,STEM,47000.0,-0.3843636363636364,-0.9269290120296401,1
732,32,M,Other,40000,595,0.129,119,0.104774711507828,undergrad,Arts,34000.0,-0.318,-1.5752965380939359,0
733,27,M,White,10000,333,0.1,135,0.0452137813055003,undergrad,Business,56000.0,-1.2927272727272727,-1.8352926483932763,0
734,19,M,White,2500,819,0.151,161,0.0860070529714547,undergrad,STEM,16000.0,0.5275454545454545,-0.5045391811120017,1
735,26,F,White,25000,670,0.133,76,0.0206891202622854,undergrad,Business,47000.0,-0.043272727272727296,-0.29154217042015207,1
736,19,M,Other,6500,412,0.282,135,0.0452137813055003,undergrad,Arts,53000.0,-1.5904545454545456,-2.133019921120549,0
737,25,F,White,26000,353,0.194,196,0.1025750047919756,graduate,Business,39000.0,-1.062,-2.292900057503707,0
738,30,M,Black,19000,541,0.249,104,0.0834136145138897,undergrad,Arts,11000.0,-0.8803636363636363,-1.8813270105303128,0
739,20,M,White,7000,713,0.246,38,0.0889068621286131,undergrad,STEM,21000.0,-0.02090909090909085,-1.087791436452448,1
740,22,M,White,3000,850,0.096,23,0.3748923690837981,undergrad,Arts,15000.0,0.4532727272727274,-4.045435701732849,0
741,22,F,White,8000,681,0.176,113,0.0525842554912459,undergrad,Arts,30000.0,-0.29127272727272724,-0.9222837931676781,1
742,20,F,Black,10000,848,0.382,135,0.0452137813055003,graduate,Law,42000.0,0.36599999999999994,-0.17656537566600367,1
743,21,F,Black,24000,520,0.103,62,0.0725423339255437,graduate,Arts,6000.0,-0.4847272727272727,-1.355235279833797,0
744,31,M,White,13000,742,0.177,235,0.0742746968299799,graduate,Law,68000.0,0.6085454545454545,-0.2827509074143044,1
745,19,M,Black,8000,543,0.179,25,0.0454556038190779,undergrad,Arts,37000.0,-0.799090909090909,-1.3445581549198438,0
746,19,M,Other,25000,672,0.296,229,0.0845744546441171,graduate,Arts,148000.0,-0.41200000000000003,-1.426893455729405,0
747,20,F,Black,14000,405,0.106,96,0.0598803195385864,graduate,STEM,38000.0,-0.6689090909090907,-1.3874729253721274,0
748,27,F,White,16000,789,0.215,76,0.0206891202622854,undergrad,Business,44000.0,0.1714545454545455,-0.0768148976928793,1
749,19,F,Asian,5500,710,0.097,25,0.0454556038190779,undergrad,Arts,36000.0,-0.04281818181818184,-0.5882854276471167,1
750,29,F,White,39000,690,0.238,25,0.0454556038190779,undergrad,Business,41000.0,-0.09654545454545452,-0.6420127003743893,1
751,29,F,White,46000,740,0.186,135,0.0452137813055003,undergrad,Arts,39000.0,0.1312727272727273,-0.4112926483932763,1
752,19,M,White,26000,550,0.519,76,0.0206891202622854,graduate,Arts,41000.0,-1.295636363636364,-1.5439058067837887,0
753,19,M,Other,26000,300,0.344,135,0.0452137813055003,graduate,STEM,38000.0,-1.4547272727272729,-1.9972926483932765,0
754,20,F,Asian,2000,636,0.167,97,0.1699801216915541,undergrad,Arts,8000.0,-0.47290909090909095,-2.5126705512077403,0
755,28,M,White,30000,745,0.193,135,0.0452137813055003,undergrad,STEM,28000.0,0.33945454545454545,-0.20311083021145815,1
756,22,M,Other,32000,666,0.206,25,0.0454556038190779,graduate,STEM,17000.0,0.1881818181818182,-0.35728542764711657,1
757,25,F,Black,13000,467,0.287,229,0.0845744546441171,undergrad,STEM,31000.0,-0.9614545454545453,-1.9763480011839505,0
758,27,F,Other,13000,325,0.193,96,0.0598803195385864,undergrad,Arts,37000.0,-1.5898181818181818,-2.3083820162812185,0
759,19,F,White,4500,666,0.331,196,0.1025750047919756,undergrad,Arts,17000.0,-0.6768181818181818,-1.907718239321889,0
760,26,F,White,24000,723,0.298,76,0.0206891202622854,undergrad,STEM,18000.0,0.013454545454545497,-0.2348148976928793,1
761,29,M,Other,32000,789,0.196,229,0.0845744546441171,undergrad,Business,44000.0,0.3054545454545455,-0.7094389102748597,1
762,19,F,White,7000,652,0.151,25,0.0454556038190779,undergrad,Business,64000.0,-0.2527272727272728,-0.7981945185562076,1
763,24,F,Other,19000,801,0.224,76,0.0206891202622854,graduate,Arts,32000.0,0.26509090909090904,0.016821465943484243,1
764,24,M,White,39000,706,0.092,148,0.0975494628796399,undergrad,Business,28000.0,0.35363636363636364,-0.8169571909193153,1
765,29,F,White,24000,591,0.115,135,0.0452137813055003,graduate,Arts,40000.0,-0.25054545454545457,-0.7931108302114582,1
766,19,F,White,21000,679,0.28,135,0.0452137813055003,graduate,Business,240000.0,-0.1785454545454546,-0.7211108302114582,1
767,33,F,Black,69000,643,0.291,147,0.1173572203571072,undergrad,Business,15000.0,-0.09345454545454543,-1.5017411897398318,0
768,24,F,Other,34000,850,0.3,76,0.0206891202622854,undergrad,Arts,19000.0,0.23127272727272732,-0.016996715874697477,1
769,29,M,Other,49000,568,0.297,135,0.0452137813055003,undergrad,Arts,76000.0,-0.7981818181818181,-1.3407471938478217,0
770,21,M,White,18000,814,0.175,112,0.1324079841540636,graduate,Arts,20000.0,0.40436363636363637,-1.1845321734851266,1
771,23,F,White,1500,452,0.075,96,0.0598803195385864,undergrad,Arts,24000.0,-0.961,-1.6795638344630368,0
772,19,M,White,12000,578,0.125,14,0.0716640292402546,graduate,Business,33000.0,-0.18981818181818186,-1.049786532701237,1
773,29,F,White,12000,364,0.127,25,0.0454556038190779,undergrad,Arts,43000.0,-1.4220000000000002,-1.967467245828935,0
774,24,F,White,24000,510,0.153,96,0.0598803195385864,undergrad,Business,22000.0,-0.5710909090909091,-1.2896547435539458,0
775,19,M,White,2000,745,0.459,96,0.0598803195385864,undergrad,STEM,29000.0,-0.36054545454545456,-1.0791092890084912,1
776,26,F,Other,21000,502,0.356,143,0.3225492305952699,undergrad,STEM,25000.0,-0.9241818181818184,-4.794772585325057,0
777,19,M,Black,4500,552,0.412,62,0.0725423339255437,undergrad,Arts,32000.0,-1.2533636363636365,-2.123871643470161,0
778,26,F,White,19000,627,0.147,25,0.0454556038190779,undergrad,Business,41000.0,-0.26363636363636367,-0.8091036094652985,1
779,19,F,Other,5500,668,0.295,25,0.0454556038190779,undergrad,Arts,12000.0,-0.5915454545454545,-1.1370127003743893,1
780,23,M,Other,6500,691,0.148,244,0.0401675232474372,undergrad,Business,22000.0,-0.007909090909090893,-0.4899193698783373,1
781,26,F,Other,23000,850,0.194,23,0.3748923690837981,undergrad,Arts,45000.0,0.27727272727272734,-4.221435701732849,0
782,19,M,White,4000,635,0.12,205,0.0159789019923045,undergrad,Business,30000.0,-0.17054545454545453,-0.3622922784531085,1
783,35,F,White,22000,493,0.373,62,0.0725423339255437,undergrad,Business,53000.0,-1.1849090909090907,-2.055417098015615,0
784,22,M,White,19000,628,0.346,62,0.0725423339255437,graduate,STEM,24000.0,-0.3079999999999999,-1.1785080071065241,1
785,21,F,White,6000,850,0.083,135,0.0452137813055003,undergrad,Business,30000.0,0.6972727272727273,0.15470735160672366,1
786,23,F,White,26000,355,0.333,78,0.0,graduate,STEM,21000.0,-1.232727272727273,-1.232727272727273,1
787,27,F,White,19000,359,0.157,161,0.0860070529714547,undergrad,STEM,24000.0,-1.0581818181818181,-2.0902664538392743,0
788,19,F,White,2500,779,0.224,142,0.3267463977010624,undergrad,STEM,32000.0,0.23609090909090913,-3.6848658633218396,0
789,24,M,Black,33000,366,0.027,110,0.1297935402004485,undergrad,Business,15000.0,-0.7887272727272728,-2.346249755132655,0
790,28,F,Black,14000,617,0.206,104,0.0834136145138897,undergrad,STEM,48000.0,-0.34800000000000003,-1.3489633741666764,0
791,21,F,White,3000,497,0.349,185,0.0186363523220947,undergrad,STEM,29000.0,-1.0363636363636364,-1.2599998642287729,0
792,29,F,White,27000,728,0.078,13,0.1069104064149088,graduate,STEM,15000.0,0.6396363636363636,-0.6432885133425421,1
793,24,F,White,12000,551,0.216,135,0.0452137813055003,graduate,STEM,49000.0,-0.4699999999999999,-1.0125653756660036,1
794,22,F,White,1500,557,0.25,25,0.0454556038190779,undergrad,Business,49000.0,-0.8291818181818181,-1.374649064010753,0
795,31,M,Other,22000,747,0.228,229,0.0845744546441171,graduate,STEM,42000.0,0.2787272727272727,-0.7361661830021324,1
796,31,F,White,17000,438,0.199,135,0.0452137813055003,graduate,STEM,78000.0,-0.8169090909090908,-1.3594744665750944,0
797,34,F,White,20000,624,0.102,128,0.0627335567719358,undergrad,STEM,17000.0,0.02145454545454545,-0.7313481358086842,1
798,24,F,White,30000,807,0.116,135,0.0452137813055003,graduate,Arts,86000.0,0.46890909090909105,-0.07365628475691255,1
799,24,M,White,14000,724,0.102,76,0.0206891202622854,undergrad,STEM,38000.0,0.3490909090909091,0.10082146594348432,1
800,26,M,Asian,28000,610,0.266,135,0.0452137813055003,undergrad,Arts,35000.0,-0.6094545454545455,-1.152019921120549,1
801,19,F,Asian,2500,434,0.185,211,0.0262039808823449,undergrad,STEM,99000.0,-1.0404545454545455,-1.3549023160426843,0
802,28,F,Other,22000,548,0.291,96,0.0598803195385864,undergrad,STEM,49000.0,-0.7209090909090909,-1.4394729253721277,0
803,27,M,White,17000,850,0.134,5,0.1198171740714977,undergrad,Arts,30000.0,0.4612727272727273,-0.976533361585245,1
804,20,F,White,1000,584,0.201,135,0.0452137813055003,undergrad,Arts,37000.0,-0.736,-1.2785653756660036,0
805,27,M,White,20000,655,0.077,96,0.0598803195385864,undergrad,STEM,9000.0,0.18418181818181822,-0.5343820162812185,1
806,35,M,White,23000,569,0.168,62,0.0725423339255437,undergrad,Arts,34000.0,-0.5925454545454545,-1.4630534616519788,0
807,23,F,White,5000,679,0.215,232,0.0830288146298239,undergrad,Arts,99000.0,-0.4945454545454545,-1.4908912301033412,0
808,19,M,White,6500,716,0.259,62,0.0725423339255437,undergrad,STEM,21000.0,-0.03900000000000001,-0.9095080071065244,1
809,19,M,White,7000,850,0.146,122,0.0715110732622415,undergrad,Business,17000.0,0.5772727272727273,-0.2808601518741708,1
810,19,F,White,4500,845,0.294,62,0.0725423339255437,undergrad,Arts,24000.0,0.04809090909090913,-0.8224170980156151,1
811,38,F,Other,18000,850,0.404,73,0.0228348227025087,undergrad,Arts,25000.0,-0.07272727272727277,-0.3467451451573772,1
812,19,F,White,1500,453,0.247,33,0.0634309800125465,undergrad,Arts,36000.0,-1.3013636363636365,-2.0625353965141944,0
813,19,M,Black,4500,605,0.225,121,0.0259552783224867,undergrad,Business,20000.0,-0.48663636363636364,-0.7980997035062041,1
814,25,F,White,37000,665,0.295,97,0.1699801216915541,undergrad,Arts,85000.0,-0.5134545454545454,-2.5532160057531947,0
815,26,M,White,12000,832,0.325,32,0.0582855875045255,graduate,Arts,63000.0,0.03381818181818183,-0.6656088682361241,1
816,23,M,White,35000,657,0.272,143,0.3225492305952699,graduate,Law,20000.0,0.14145454545454542,-3.729136221688693,0
817,24,F,Other,55000,587,0.474,30,0.0320534171387883,undergrad,STEM,11000.0,-0.6470909090909089,-1.0317319147563686,1
818,27,F,White,16000,563,0.083,76,0.0206891202622854,undergrad,Arts,48000.0,-0.5863636363636363,-0.8346330795110611,1
819,27,F,Asian,38000,718,0.059,73,0.0228348227025087,graduate,STEM,29000.0,0.7072727272727273,0.4332548548426228,1
820,26,M,White,11000,795,0.31,229,0.0845744546441171,graduate,Arts,14000.0,0.023272727272727223,-0.9916207284566779,1
821,33,M,White,39000,496,0.158,76,0.0206891202622854,undergrad,Arts,30000.0,-0.7420000000000001,-0.9902694431474249,1
822,25,M,Black,64000,661,0.484,135,0.0452137813055003,undergrad,Arts,39000.0,-0.6439999999999999,-1.1865653756660035,1
823,30,M,White,15000,701,0.161,215,0.117501396154848,undergrad,Arts,87000.0,-0.24654545454545457,-1.6565622084036307,0
