applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,model1_recommendation,model2_recommendation,loan_granted,good_loan
4734,28,F,White,17000,686,0.157,7,0.1314,graduate,Law,69000.0,0,1,1,1
4735,23,M,Other,5000,795,0.191,117,0.056,undergrad,Arts,41000.0,1,1,1,1
4736,25,M,Asian,18000,723,0.26,44,0.0905,undergrad,Arts,33000.0,0,0,1,0
4737,24,M,White,30000,557,0.368,96,0.0599,undergrad,Business,24000.0,0,0,0,
4738,24,F,White,22000,498,0.133,215,0.1175,graduate,STEM,44000.0,0,1,1,1
4739,29,F,Other,30000,765,0.127,34,0.0406,undergrad,Business,21000.0,1,1,1,1
4740,26,M,White,26000,623,0.224,25,0.0455,graduate,Arts,60000.0,1,0,1,1
4741,19,M,White,4500,645,0.253,59,0.3318,undergrad,STEM,13000.0,0,0,0,
4742,25,M,White,15000,701,0.05,142,0.3267,undergrad,Business,75000.0,0,1,1,1
4743,28,F,White,15000,627,0.293,212,0.0192,undergrad,Arts,132000.0,0,0,1,0
4744,24,F,Black,36000,736,0.163,25,0.0455,undergrad,Arts,27000.0,1,1,1,1
4745,24,F,White,29000,798,0.043,72,0.098,undergrad,STEM,27000.0,1,1,1,1
4746,19,M,White,2000,559,0.17,25,0.0455,undergrad,Arts,40000.0,0,0,0,
4747,26,F,Asian,31000,850,0.105,76,0.0207,undergrad,Arts,46000.0,1,1,1,1
4748,24,F,Black,24000,850,0.034,11,0.1175,undergrad,Arts,43000.0,1,1,1,1
4749,24,F,White,21000,508,0.125,135,0.0452,undergrad,Arts,60000.0,1,0,0,
4750,25,M,White,24000,850,0.148,194,0.0493,undergrad,Arts,14000.0,1,1,1,1
4751,19,M,White,5000,759,0.088,23,0.3749,undergrad,Arts,37000.0,0,1,1,1
4752,28,F,White,17000,624,0.092,23,0.3749,undergrad,STEM,21000.0,0,1,1,1
4753,21,M,White,7500,624,0.194,25,0.0455,undergrad,STEM,45000.0,1,1,1,1
4754,19,M,Other,7000,736,0.223,23,0.3749,undergrad,Business,24000.0,0,1,1,1
4755,19,F,White,15000,850,0.256,59,0.3318,graduate,Law,67000.0,0,1,1,1
4756,24,M,White,16000,850,0.183,73,0.0228,undergrad,STEM,29000.0,1,1,1,1
4757,22,F,White,4500,850,0.121,76,0.0207,undergrad,Business,19000.0,1,1,1,1
4758,20,F,Other,2000,514,0.02,135,0.0452,undergrad,Arts,14000.0,1,1,1,1
4759,28,M,White,23000,655,0.13,38,0.0889,undergrad,STEM,10000.0,1,1,1,1
4760,24,F,Black,18000,561,0.212,62,0.0725,graduate,Law,63000.0,1,1,0,
4761,19,M,Other,3500,850,0.177,135,0.0452,undergrad,Business,31000.0,1,1,1,1
4762,22,F,White,29000,696,0.153,25,0.0455,graduate,Law,58000.0,1,1,1,1
4763,23,M,White,3500,377,0.173,148,0.0975,undergrad,Business,12000.0,0,0,0,
4764,19,F,White,2500,586,0.255,139,0.3296,undergrad,STEM,53000.0,0,0,0,
4765,22,F,Other,5000,850,0.141,62,0.0725,undergrad,Arts,98000.0,1,1,1,1
4766,21,M,White,32000,850,0.156,76,0.0207,graduate,STEM,23000.0,1,1,1,1
4767,25,F,White,36000,726,0.098,215,0.1175,graduate,Law,74000.0,1,1,1,1
4768,29,M,White,53000,502,0.117,205,0.016,undergrad,Business,32000.0,1,1,0,
4769,20,F,Other,31000,850,0.161,135,0.0452,graduate,STEM,11000.0,1,1,1,1
4770,24,F,White,25000,850,0.378,62,0.0725,graduate,STEM,39000.0,0,0,1,1
4771,27,M,White,28000,785,0.244,25,0.0455,graduate,Arts,51000.0,1,1,1,1
4772,23,M,White,2000,579,0.162,25,0.0455,undergrad,STEM,61000.0,1,1,1,1
4773,25,M,White,46000,521,0.212,229,0.0846,graduate,Law,58000.0,0,1,0,
4774,27,M,White,15000,599,0.193,62,0.0725,undergrad,Arts,44000.0,0,0,0,
4775,23,F,Other,6500,560,0.322,224,0.0737,undergrad,STEM,20000.0,0,0,0,
4776,27,M,Black,21000,405,0.213,135,0.0452,graduate,Arts,17000.0,0,0,0,
4777,19,F,White,4000,850,0.174,135,0.0452,undergrad,STEM,7000.0,1,1,1,1
4778,30,F,White,39000,615,0.129,25,0.0455,undergrad,Arts,17000.0,1,1,1,1
4779,19,F,White,4000,715,0.118,96,0.0599,undergrad,Arts,25000.0,1,1,1,1
4780,19,F,White,5000,716,0.079,135,0.0452,undergrad,Business,20000.0,1,1,1,1
4781,19,M,White,2000,791,0.156,62,0.0725,undergrad,STEM,73000.0,1,1,1,1
4782,23,M,White,1000,703,0.051,25,0.0455,undergrad,Arts,62000.0,1,1,1,1
4783,35,M,White,113000,793,0.139,232,0.083,graduate,Business,76000.0,1,1,1,1
4784,33,M,Other,24000,772,0.1,62,0.0725,graduate,Law,57000.0,1,1,1,1
4785,20,F,Other,2500,542,0.128,229,0.0846,undergrad,STEM,28000.0,0,1,0,
4786,20,F,White,1000,792,0.362,135,0.0452,undergrad,Arts,8000.0,0,0,1,0
4787,19,F,White,5000,850,0.374,154,0.0379,undergrad,Business,59000.0,0,0,1,0
4788,19,M,Other,7000,823,0.166,165,0.0719,undergrad,Arts,9000.0,1,1,1,1
4789,20,M,White,2500,850,0.132,76,0.0207,undergrad,STEM,17000.0,1,1,1,1
4790,20,M,White,1000,648,0.127,15,0.0585,undergrad,Arts,36000.0,1,1,1,1
4791,34,F,White,14000,733,0.15,202,0.0324,undergrad,Arts,24000.0,1,1,1,1
4792,21,M,White,2500,850,0.176,76,0.0207,undergrad,Business,37000.0,1,1,1,1
4793,21,M,Other,4500,672,0.24,74,0.1617,undergrad,Arts,40000.0,0,0,0,
4794,24,F,White,41000,694,0.21,239,0.0858,undergrad,Arts,54000.0,0,0,1,1
4795,31,M,White,15000,491,0.304,76,0.0207,undergrad,Arts,41000.0,0,0,0,
4796,26,F,White,35000,692,0.269,229,0.0846,undergrad,Arts,27000.0,0,0,0,
4797,24,F,White,29000,835,0.364,135,0.0452,undergrad,Business,35000.0,0,0,1,0
4798,28,M,White,79000,758,0.259,161,0.086,graduate,Arts,24000.0,1,1,1,1
4799,19,M,Black,6000,576,0.219,98,0.1411,undergrad,STEM,40000.0,0,0,0,
4800,19,M,White,1000,643,0.226,59,0.3318,undergrad,Arts,13000.0,0,0,0,
4801,26,F,White,30000,758,0.156,37,0.0627,undergrad,Arts,16000.0,1,1,1,1
4802,19,M,White,7500,671,0.325,62,0.0725,undergrad,Arts,9000.0,0,0,0,
4803,19,F,Black,6000,816,0.136,96,0.0599,undergrad,STEM,15000.0,1,1,1,1
4804,20,M,White,23000,804,0.291,135,0.0452,graduate,Business,49000.0,1,1,1,1
4805,23,F,White,8000,850,0.276,76,0.0207,undergrad,Arts,18000.0,1,0,1,1
4806,30,F,Other,16000,736,0.352,62,0.0725,undergrad,Arts,137000.0,0,0,0,
4807,27,M,White,17000,709,0.185,62,0.0725,undergrad,Arts,15000.0,0,1,1,1
4808,19,F,White,11000,760,0.154,135,0.0452,graduate,Law,33000.0,1,1,1,1
4809,25,F,Black,47000,492,0.317,2,0.0735,undergrad,Arts,64000.0,0,0,0,
4810,26,M,White,21000,850,0.239,211,0.0262,graduate,Business,58000.0,1,1,1,1
4811,19,F,White,5500,360,0.117,25,0.0455,undergrad,Arts,57000.0,0,0,0,
4812,28,M,Other,40000,738,0.122,229,0.0846,undergrad,Arts,78000.0,1,1,1,1
4813,21,F,White,7500,768,0.237,123,0.0185,undergrad,Arts,27000.0,1,0,1,1
4814,23,M,White,22000,563,0.102,135,0.0452,graduate,Business,86000.0,1,1,1,1
4815,25,F,White,17000,706,0.279,205,0.016,undergrad,Business,18000.0,1,0,1,1
4816,23,M,Black,4000,592,0.278,135,0.0452,undergrad,STEM,42000.0,0,0,0,
4817,20,F,White,7000,703,0.37,248,0.0114,undergrad,Arts,24000.0,0,0,1,0
4818,20,F,Black,24000,744,0.169,229,0.0846,graduate,Business,51000.0,1,1,1,1
4819,24,M,White,46000,850,0.241,135,0.0452,undergrad,Business,63000.0,1,1,1,1
4820,24,M,White,37000,532,0.349,37,0.0627,undergrad,Arts,70000.0,0,0,0,
4821,22,M,White,3000,850,0.03,76,0.0207,undergrad,Arts,26000.0,1,1,1,1
4822,23,F,Asian,7500,827,0.379,248,0.0114,undergrad,Arts,35000.0,0,0,1,0
4823,30,M,White,23000,850,0.498,23,0.3749,undergrad,Arts,27000.0,0,0,0,
4824,19,F,White,1500,717,0.285,196,0.1026,undergrad,STEM,24000.0,0,0,0,
4825,20,F,White,3500,808,0.243,232,0.083,undergrad,Arts,12000.0,0,0,1,1
4826,20,M,Black,14000,810,0.133,96,0.0599,graduate,STEM,41000.0,1,1,1,1
4827,26,F,White,29000,720,0.346,96,0.0599,undergrad,Arts,30000.0,0,0,0,
4828,31,M,White,27000,674,0.24,125,0.076,undergrad,Arts,11000.0,0,0,1,0
4829,27,M,Black,18000,611,0.361,135,0.0452,undergrad,Business,24000.0,0,0,0,
4830,25,F,Asian,28000,850,0.1,66,0.0349,undergrad,Business,49000.0,1,1,1,1
4831,26,M,White,10000,702,0.099,25,0.0455,graduate,Business,75000.0,1,1,1,1
4832,19,F,Other,28000,612,0.239,139,0.3296,graduate,Law,160000.0,0,1,0,
4833,19,F,White,2000,785,0.131,135,0.0452,undergrad,Arts,35000.0,1,1,1,1
4834,19,F,Asian,4000,730,0.081,135,0.0452,undergrad,STEM,53000.0,1,1,1,1
4835,24,F,White,21000,850,0.07,76,0.0207,graduate,Business,32000.0,1,1,1,1
4836,22,M,White,5500,497,0.245,135,0.0452,undergrad,Business,53000.0,0,0,0,
4837,21,F,White,5000,850,0.131,96,0.0599,undergrad,STEM,16000.0,1,1,1,1
4838,21,F,White,1500,796,0.106,73,0.0228,undergrad,Arts,17000.0,1,1,1,1
4839,29,M,Black,18000,582,0.158,135,0.0452,undergrad,STEM,29000.0,1,1,0,
4840,28,F,White,16000,850,0.214,96,0.0599,undergrad,STEM,28000.0,1,1,1,1
4841,29,F,White,10000,737,0.136,76,0.0207,undergrad,Arts,52000.0,1,1,1,1
4842,33,F,Asian,28000,614,0.121,71,0.0857,graduate,Business,75000.0,1,1,1,1
4843,28,F,White,40000,769,0.12,76,0.0207,undergrad,Business,33000.0,1,1,1,1
4844,21,F,White,22000,687,0.106,135,0.0452,graduate,Business,82000.0,1,1,1,1
4845,29,M,White,19000,595,0.088,15,0.0585,undergrad,Arts,17000.0,1,1,1,1
4846,21,M,White,5500,685,0.198,229,0.0846,undergrad,Arts,24000.0,0,0,1,1
4847,32,F,Asian,25000,850,0.343,62,0.0725,undergrad,Business,41000.0,0,0,1,0
4848,20,M,White,11000,797,0.199,135,0.0452,graduate,STEM,20000.0,1,1,1,1
4849,24,F,White,26000,521,0.261,73,0.0228,undergrad,Business,35000.0,1,0,0,
4850,27,M,White,37000,542,0.221,122,0.0715,undergrad,Arts,60000.0,0,0,0,
4851,22,F,Black,7000,451,0.203,249,0.0569,undergrad,STEM,51000.0,0,0,0,
4852,30,F,White,21000,804,0.344,73,0.0228,undergrad,Arts,42000.0,0,0,1,0
4853,24,F,White,23000,850,0.115,96,0.0599,undergrad,Business,29000.0,1,1,1,1
4854,30,M,White,31000,850,0.123,177,0.1282,undergrad,Arts,61000.0,0,1,1,1
4855,26,F,White,97000,420,0.182,73,0.0228,undergrad,Arts,31000.0,1,1,0,
4856,19,M,White,5500,850,0.412,135,0.0452,undergrad,Arts,7000.0,0,0,1,0
4857,26,M,White,24000,736,0.182,135,0.0452,undergrad,Arts,22000.0,1,1,1,1
4858,19,M,White,6500,802,0.166,73,0.0228,undergrad,Arts,31000.0,1,1,1,1
4859,35,M,Asian,16000,743,0.064,135,0.0452,undergrad,Business,37000.0,1,1,1,1
4860,19,F,White,6000,621,0.097,76,0.0207,undergrad,Arts,28000.0,1,1,1,1
4861,21,F,White,20000,829,0.146,248,0.0114,graduate,Business,60000.0,1,1,1,1
4862,26,F,Black,15000,576,0.355,135,0.0452,undergrad,STEM,22000.0,0,0,0,
4863,19,F,Other,29000,776,0.106,38,0.0889,graduate,Law,96000.0,1,1,1,1
4864,25,M,White,36000,618,0.055,135,0.0452,graduate,Business,40000.0,1,1,1,1
4865,19,M,White,37000,660,0.3,73,0.0228,graduate,STEM,34000.0,1,1,1,1
4866,27,M,White,32000,636,0.257,62,0.0725,undergrad,Arts,18000.0,0,0,0,
4867,26,M,Black,30000,506,0.296,76,0.0207,graduate,Business,112000.0,0,0,0,
4868,20,M,Other,20000,539,0.239,135,0.0452,graduate,Law,74000.0,1,0,0,
4869,33,F,White,16000,552,0.255,76,0.0207,undergrad,Arts,40000.0,0,0,0,
4870,25,F,Asian,20000,850,0.233,135,0.0452,graduate,Business,26000.0,1,1,1,1
4871,23,F,White,6000,659,0.148,66,0.0349,undergrad,STEM,12000.0,1,1,1,1
4872,27,M,White,16000,646,0.103,194,0.0493,graduate,Law,45000.0,1,1,1,1
4873,22,F,Black,2500,722,0.21,62,0.0725,undergrad,Arts,19000.0,0,0,1,1
4874,19,F,White,3500,581,0.24,73,0.0228,undergrad,STEM,102000.0,1,0,1,1
4875,25,M,White,30000,850,0.022,248,0.0114,undergrad,Business,25000.0,1,1,1,1
4876,20,F,White,1500,611,0.028,96,0.0599,undergrad,Arts,13000.0,1,1,1,1
4877,22,F,White,6000,618,0.138,135,0.0452,undergrad,Business,101000.0,1,1,1,1
4878,19,F,Black,16000,575,0.276,229,0.0846,graduate,Law,77000.0,0,0,0,
4879,23,M,Other,5000,758,0.06,135,0.0452,undergrad,STEM,25000.0,1,1,1,1
4880,35,M,Other,21000,842,0.26,135,0.0452,undergrad,Arts,22000.0,1,1,1,1
4881,22,F,Other,22000,399,0.072,62,0.0725,graduate,STEM,15000.0,1,1,0,
4882,27,F,White,24000,564,0.43,37,0.0627,undergrad,Arts,10000.0,0,0,0,
4883,30,F,Black,36000,596,0.381,135,0.0452,undergrad,Business,40000.0,0,0,0,
4884,29,M,Other,41000,647,0.241,135,0.0452,undergrad,STEM,19000.0,1,1,0,
4885,28,M,White,25000,491,0.146,96,0.0599,undergrad,Business,91000.0,1,0,0,
4886,34,F,Other,38000,850,0.102,76,0.0207,undergrad,STEM,91000.0,1,1,1,1
4887,28,M,Black,30000,528,0.299,76,0.0207,undergrad,Arts,38000.0,0,0,0,
4888,28,F,White,20000,595,0.319,135,0.0452,graduate,Law,30000.0,1,1,0,
4889,21,F,Black,1500,565,0.071,122,0.0715,undergrad,Business,18000.0,1,1,1,1
4890,19,M,White,7500,683,0.211,23,0.3749,undergrad,Business,5000.0,0,1,0,
4891,20,F,White,21000,682,0.097,135,0.0452,graduate,Arts,50000.0,1,1,1,1
4892,21,F,Black,3500,593,0.458,76,0.0207,undergrad,Arts,49000.0,0,0,0,
4893,19,F,Asian,54000,803,0.146,62,0.0725,graduate,STEM,6000.0,1,1,1,1
4894,23,M,Black,3500,688,0.434,215,0.1175,undergrad,Arts,62000.0,0,0,0,
4895,26,F,White,58000,727,0.066,38,0.0889,undergrad,Arts,31000.0,1,1,1,1
4896,23,F,White,7000,516,0.275,98,0.1411,undergrad,STEM,20000.0,0,0,0,
4897,26,M,White,14000,774,0.303,124,0.3591,undergrad,Business,31000.0,0,0,0,
4898,19,F,White,3500,516,0.205,212,0.0192,undergrad,Business,33000.0,1,0,0,
4899,21,M,White,2000,542,0.109,135,0.0452,undergrad,STEM,26000.0,1,1,1,1
4900,20,F,White,5000,502,0.168,25,0.0455,undergrad,Arts,13000.0,0,0,0,
4901,29,M,White,31000,741,0.172,73,0.0228,undergrad,STEM,20000.0,1,1,1,1
4902,19,M,White,3500,507,0.258,135,0.0452,undergrad,Arts,51000.0,0,0,0,
4903,19,F,Black,7000,656,0.272,147,0.1174,undergrad,Business,55000.0,0,0,0,
4904,21,F,White,29000,741,0.063,212,0.0192,graduate,Arts,13000.0,1,1,1,1
4905,19,M,White,8000,673,0.286,135,0.0452,undergrad,Arts,14000.0,0,0,0,
4906,19,M,White,5000,850,0.306,62,0.0725,undergrad,STEM,13000.0,0,1,1,1
4907,24,M,White,30000,506,0.147,38,0.0889,undergrad,Business,25000.0,0,1,0,
4908,19,F,White,3000,414,0.359,194,0.0493,undergrad,STEM,35000.0,0,0,0,
4909,19,M,Black,4500,642,0.274,135,0.0452,undergrad,STEM,14000.0,1,0,0,
4910,19,M,White,10000,727,0.198,76,0.0207,graduate,STEM,30000.0,1,1,1,1
4911,19,F,Other,22000,829,0.134,135,0.0452,graduate,Business,45000.0,1,1,1,1
4912,27,M,White,10000,798,0.173,142,0.3267,graduate,STEM,22000.0,0,1,1,1
4913,26,F,White,24000,646,0.279,244,0.0402,undergrad,Arts,23000.0,0,0,0,
4914,19,F,White,10000,850,0.345,233,0.0656,graduate,STEM,25000.0,0,1,1,1
4915,23,M,White,5000,850,0.375,25,0.0455,undergrad,STEM,28000.0,0,0,1,0
4916,19,F,White,7000,850,0.029,23,0.3749,undergrad,Business,37000.0,0,1,1,1
4917,27,M,Black,10000,559,0.225,15,0.0585,undergrad,STEM,26000.0,0,0,0,
4918,20,M,White,2500,749,0.104,25,0.0455,undergrad,Arts,120000.0,1,1,1,1
4919,28,M,Other,20000,562,0.142,38,0.0889,undergrad,Arts,20000.0,0,1,0,
4920,19,M,White,3000,850,0.43,135,0.0452,undergrad,STEM,25000.0,0,0,0,
4921,25,M,White,12000,850,0.094,73,0.0228,undergrad,Business,19000.0,1,1,1,1
4922,24,F,Other,24000,577,0.251,135,0.0452,undergrad,Arts,23000.0,0,0,0,
4923,19,F,Other,27000,850,0.105,135,0.0452,graduate,Law,98000.0,1,1,1,1
4924,24,F,White,25000,738,0.079,138,0.0817,undergrad,Business,8000.0,1,1,1,1
4925,20,F,White,5000,841,0.322,154,0.0379,undergrad,Arts,50000.0,0,0,1,0
4926,26,F,White,14000,847,0.373,232,0.083,undergrad,Arts,41000.0,0,0,1,0
4927,20,F,White,1000,850,0.22,104,0.0834,undergrad,STEM,40000.0,1,1,1,1
4928,25,M,White,20000,615,0.2,96,0.0599,undergrad,Business,27000.0,1,1,0,
4929,19,M,White,6500,785,0.224,14,0.0717,undergrad,Business,33000.0,1,1,1,1
4930,21,M,White,15000,716,0.158,83,0.1236,graduate,Business,39000.0,0,1,1,1
4931,19,F,White,16000,745,0.143,25,0.0455,graduate,Business,62000.0,1,1,1,1
4932,24,F,Black,10000,646,0.194,147,0.1174,graduate,Business,30000.0,0,1,1,1
4933,28,F,Black,34000,655,0.133,135,0.0452,graduate,Business,61000.0,1,1,1,1
4934,25,F,White,29000,732,0.455,73,0.0228,graduate,Business,19000.0,0,0,1,0
4935,25,M,Black,25000,565,0.28,76,0.0207,graduate,Law,71000.0,1,0,0,
4936,26,M,White,19000,809,0.073,124,0.3591,undergrad,Arts,12000.0,0,1,1,1
4937,32,M,White,22000,527,0.114,135,0.0452,graduate,Law,37000.0,1,1,1,1
4938,25,F,White,39000,850,0.134,62,0.0725,undergrad,STEM,67000.0,1,1,1,1
4939,19,F,White,17000,421,0.049,135,0.0452,graduate,Law,67000.0,1,1,1,1
4940,23,M,White,7000,596,0.361,135,0.0452,undergrad,Business,20000.0,0,0,0,
4941,22,M,White,5000,713,0.284,76,0.0207,undergrad,Business,27000.0,1,0,1,1
4942,32,F,White,22000,636,0.304,248,0.0114,graduate,STEM,24000.0,1,0,1,1
4943,19,M,White,6500,850,0.153,125,0.076,undergrad,Arts,54000.0,1,1,1,1
4944,23,M,Other,4500,654,0.168,229,0.0846,undergrad,Arts,39000.0,0,0,1,1
4945,19,M,White,16000,773,0.202,20,0.0,graduate,Law,93000.0,1,1,1,1
4946,24,M,Black,23000,702,0.144,15,0.0585,undergrad,Arts,19000.0,1,1,1,1
4947,19,F,White,17000,783,0.219,25,0.0455,graduate,Law,36000.0,1,1,1,1
4948,32,M,White,25000,588,0.35,37,0.0627,graduate,Law,112000.0,0,0,0,
4949,19,F,Black,4000,850,0.151,33,0.0634,undergrad,Arts,49000.0,1,1,1,1
4950,30,M,White,28000,778,0.162,211,0.0262,undergrad,Arts,44000.0,1,1,1,1
4951,24,M,White,36000,714,0.129,7,0.1314,undergrad,Arts,85000.0,0,1,1,1
4952,22,F,Asian,1000,510,0.204,76,0.0207,undergrad,Arts,31000.0,1,0,0,
4953,28,M,White,20000,419,0.324,122,0.0715,undergrad,Arts,30000.0,0,0,0,
4954,31,F,White,20000,850,0.266,76,0.0207,graduate,Arts,26000.0,1,1,1,1
4955,19,M,White,6500,794,0.237,96,0.0599,undergrad,Arts,42000.0,0,0,1,1
4956,20,F,White,3500,754,0.07,233,0.0656,undergrad,Business,27000.0,1,1,1,1
4957,24,F,White,38000,610,0.381,244,0.0402,graduate,Business,45000.0,0,0,0,
4958,33,M,White,39000,839,0.304,25,0.0455,undergrad,Business,48000.0,1,1,1,1
4959,20,M,White,5500,834,0.189,25,0.0455,undergrad,Arts,13000.0,1,1,1,1
4960,27,F,White,16000,640,0.08,229,0.0846,undergrad,Arts,13000.0,1,1,1,1
4961,26,M,White,14000,740,0.212,25,0.0455,undergrad,Arts,35000.0,1,0,1,1
4962,19,M,Asian,1500,850,0.216,45,0.0688,undergrad,Arts,15000.0,1,1,1,1
4963,21,F,White,21000,729,0.147,14,0.0717,graduate,Business,22000.0,1,1,1,1
4964,31,M,White,23000,850,0.287,62,0.0725,undergrad,STEM,33000.0,1,1,1,1
4965,27,F,White,29000,829,0.381,25,0.0455,graduate,Arts,76000.0,0,0,1,0
4966,29,M,Other,40000,527,0.32,229,0.0846,graduate,Arts,18000.0,0,0,0,
4967,22,M,Other,15000,743,0.065,76,0.0207,graduate,Arts,29000.0,1,1,1,1
4968,20,F,White,16000,850,0.085,120,0.0542,graduate,Business,84000.0,1,1,1,1
4969,23,M,White,6000,850,0.248,30,0.0321,undergrad,Arts,38000.0,1,0,1,1
4970,27,M,Asian,26000,707,0.312,25,0.0455,undergrad,Arts,44000.0,0,0,0,
4971,19,F,White,7000,734,0.253,59,0.3318,undergrad,Business,29000.0,0,0,0,
4972,22,M,Other,7500,691,0.238,135,0.0452,undergrad,Arts,15000.0,0,0,1,0
4973,21,M,Black,39000,770,0.324,34,0.0406,graduate,Law,45000.0,1,1,1,1
4974,30,F,Other,53000,850,0.233,135,0.0452,graduate,Business,47000.0,1,1,1,1
4975,22,F,White,5000,526,0.373,59,0.3318,undergrad,STEM,36000.0,0,0,0,
4976,19,F,Other,4500,829,0.159,135,0.0452,undergrad,Business,32000.0,1,1,1,1
4977,19,F,White,22000,499,0.273,38,0.0889,graduate,Business,31000.0,0,0,0,
4978,26,M,Black,11000,738,0.16,229,0.0846,undergrad,Arts,17000.0,0,1,1,1
4979,28,F,White,23000,821,0.108,62,0.0725,undergrad,Arts,7000.0,1,1,1,1
4980,20,M,White,8000,638,0.147,73,0.0228,undergrad,Arts,11000.0,1,1,1,1
4981,19,F,Other,1000,747,0.152,76,0.0207,undergrad,Business,14000.0,1,1,1,1
4982,28,M,White,52000,838,0.323,23,0.3749,undergrad,Business,53000.0,0,0,1,0
4983,19,M,White,2000,850,0.031,55,0.137,undergrad,Arts,69000.0,0,1,1,1
4984,23,M,White,35000,582,0.208,229,0.0846,graduate,STEM,15000.0,1,1,1,1
4985,22,F,White,3000,713,0.162,117,0.056,undergrad,Arts,33000.0,1,1,1,1
4986,26,F,White,21000,577,0.249,25,0.0455,graduate,Business,34000.0,1,0,1,1
4987,25,M,White,15000,675,0.311,25,0.0455,graduate,Law,51000.0,1,0,1,1
4988,22,F,White,34000,738,0.2,38,0.0889,graduate,STEM,89000.0,1,1,1,1
4989,20,M,White,21000,833,0.175,73,0.0228,graduate,Business,86000.0,1,1,1,1
4990,27,M,White,12000,786,0.239,76,0.0207,undergrad,Business,19000.0,1,1,1,1
4991,23,F,White,7500,804,0.414,76,0.0207,undergrad,Business,15000.0,0,0,1,0
4992,22,M,Other,22000,619,0.524,135,0.0452,graduate,Business,81000.0,0,0,0,
4993,23,M,White,47000,583,0.36,229,0.0846,graduate,Law,110000.0,0,0,0,
4994,21,F,Other,4500,531,0.284,25,0.0455,undergrad,STEM,73000.0,0,0,0,
4995,30,F,Other,29000,515,0.25,217,0.0653,undergrad,Arts,32000.0,0,0,0,
4996,34,M,Black,28000,765,0.131,244,0.0402,undergrad,Arts,18000.0,1,1,1,1
4997,27,M,White,24000,747,0.159,62,0.0725,undergrad,Business,37000.0,1,1,1,1
4998,29,M,Other,19000,469,0.235,135,0.0452,undergrad,STEM,61000.0,0,0,0,
4999,26,M,Asian,40000,820,0.1,135,0.0452,graduate,Law,66000.0,1,1,1,1
5000,21,F,Black,5000,431,0.423,104,0.0834,undergrad,Business,50000.0,0,0,0,
5001,19,F,White,2500,796,0.129,38,0.0889,undergrad,STEM,32000.0,1,1,1,1
5002,21,F,Other,4000,704,0.085,135,0.0452,undergrad,STEM,140000.0,1,1,1,1
5003,19,M,White,13000,850,0.155,135,0.0452,graduate,STEM,49000.0,1,1,1,1
5004,30,M,White,22000,850,0.149,25,0.0455,undergrad,Arts,31000.0,1,1,1,1
5005,24,F,White,25000,449,0.146,55,0.137,undergrad,Arts,13000.0,0,0,0,
5006,21,M,White,47000,584,0.392,96,0.0599,graduate,Arts,23000.0,0,0,0,
5007,26,M,White,27000,387,0.141,76,0.0207,graduate,Business,18000.0,1,1,1,1
5008,21,M,White,20000,850,0.303,76,0.0207,graduate,Law,49000.0,1,1,1,1
5009,22,M,Black,2500,712,0.107,122,0.0715,undergrad,Arts,34000.0,1,1,1,1
5010,21,M,Black,39000,521,0.347,181,0.0695,graduate,Business,133000.0,0,0,0,
5011,22,F,Black,18000,773,0.155,62,0.0725,graduate,STEM,62000.0,1,1,1,1
5012,28,F,White,49000,627,0.235,196,0.1026,undergrad,STEM,24000.0,0,1,0,
5013,19,F,White,6000,787,0.119,135,0.0452,undergrad,Arts,17000.0,1,1,1,1
5014,34,F,White,71000,850,0.071,62,0.0725,undergrad,Business,26000.0,1,1,1,1
5015,19,F,White,3500,463,0.381,239,0.0858,undergrad,STEM,26000.0,0,0,0,
5016,19,F,White,19000,671,0.198,135,0.0452,graduate,Arts,24000.0,1,1,1,1
5017,27,M,White,10000,556,0.263,15,0.0585,graduate,Arts,26000.0,0,0,0,
5018,19,M,Black,4000,604,0.141,70,0.0653,undergrad,Business,14000.0,1,1,0,
5019,26,F,White,27000,710,0.15,47,0.0941,undergrad,STEM,40000.0,1,1,1,1
5020,28,M,Black,47000,850,0.112,135,0.0452,undergrad,Arts,14000.0,1,1,1,1
5021,28,M,White,24000,850,0.297,76,0.0207,graduate,Arts,26000.0,1,1,1,1
5022,28,F,White,45000,677,0.509,215,0.1175,undergrad,STEM,12000.0,0,0,0,
5023,36,F,White,26000,850,0.168,96,0.0599,undergrad,Arts,56000.0,1,1,1,1
5024,19,F,White,1000,351,0.15,224,0.0737,undergrad,Arts,23000.0,0,0,0,
5025,20,F,White,10000,554,0.043,96,0.0599,graduate,Business,76000.0,1,1,1,1
5026,25,M,Asian,18000,850,0.239,135,0.0452,undergrad,Arts,51000.0,1,0,1,1
5027,36,F,Black,49000,477,0.356,140,0.1071,graduate,Business,39000.0,0,0,0,
5028,30,F,White,24000,850,0.193,62,0.0725,undergrad,STEM,38000.0,1,1,1,1
5029,19,F,White,24000,821,0.257,130,0.0738,graduate,Law,39000.0,1,1,1,1
5030,19,M,White,18000,677,0.267,229,0.0846,graduate,Arts,35000.0,0,0,1,0
5031,22,F,White,3500,475,0.231,25,0.0455,undergrad,Arts,23000.0,0,0,0,
5032,24,F,Asian,70000,765,0.092,45,0.0688,undergrad,Arts,26000.0,1,1,1,1
5033,30,M,White,22000,730,0.167,213,0.0772,undergrad,Business,31000.0,1,1,1,1
