applicant_id,age,sex,race,income,credit_score,dti,institution_id,cohort_default_rate,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,model1_recommendation,model2_recommendation
4598,19,M,White,6000,506,0.115,135,0.0452137813055003,undergrad,Arts,65000.0,-0.9176363636363636,-1.4602017393023672,0,0,0,0
4599,28,F,White,35000,850,0.235,224,0.0737346298427714,graduate,Arts,35000.0,0.5172727272727273,-0.3675428308405295,1,0,1,1
4600,31,F,Other,28000,613,0.396,7,0.1314493819114874,undergrad,Arts,47000.0,-0.9585454545454545,-2.5359380374833034,0,0,0,0
4601,24,M,Asian,27000,668,0.125,135,0.0452137813055003,graduate,STEM,65000.0,0.22745454545454546,-0.31511083021145814,1,0,1,1
4602,20,F,Other,15000,618,0.089,96,0.0598803195385864,graduate,Business,48000.0,-0.05436363636363639,-0.7729274708266731,1,0,1,1
4603,20,M,White,12000,540,0.184,25,0.0454556038190779,graduate,STEM,54000.0,-0.4459999999999999,-0.9914672458289346,0,0,1,1
4604,21,F,White,7000,667,0.12,25,0.0454556038190779,undergrad,Arts,69000.0,-0.33618181818181814,-0.8816490640107529,1,0,1,1
4605,24,M,White,23000,624,0.278,125,0.076007198487916,graduate,STEM,60000.0,-0.26254545454545447,-1.1746318364004464,1,1,1,1
4606,19,F,White,4000,823,0.152,37,0.0626858966647204,undergrad,Arts,33000.0,0.24909090909090917,-0.5031398508857355,1,0,1,1
4607,26,F,White,15000,519,0.191,76,0.0206891202622854,graduate,STEM,99000.0,-0.5183636363636364,-0.7666330795110612,1,0,1,0
4608,32,F,Other,39000,495,0.169,135,0.0452137813055003,undergrad,Arts,54000.0,-0.8676363636363635,-1.4102017393023671,0,0,0,0
4609,28,F,White,26000,463,0.411,147,0.1173572203571072,undergrad,STEM,52000.0,-1.2460000000000002,-2.6542866442852864,0,0,0,0
4610,19,M,Asian,29000,639,0.144,205,0.0159789019923045,graduate,Law,28000.0,0.29600000000000004,0.10425317609234605,1,0,1,1
4611,27,F,White,24000,798,0.201,76,0.0206891202622854,undergrad,Business,34000.0,0.3801818181818182,0.13191237503439338,1,0,1,1
4612,24,F,Other,24000,672,0.047,76,0.0206891202622854,undergrad,Arts,42000.0,-0.07,-0.3182694431474248,1,0,1,1
4613,25,M,White,35000,565,0.174,96,0.0598803195385864,undergrad,STEM,20000.0,-0.24709090909090908,-0.9656547435539458,1,0,1,1
4614,20,F,Black,5500,733,0.159,25,0.0454556038190779,undergrad,Arts,21000.0,-0.08318181818181819,-0.6286490640107529,0,0,1,1
4615,19,F,White,1500,721,0.055,34,0.0406085217379756,undergrad,Business,31000.0,0.2571818181818182,-0.23012044267388898,1,0,1,1
4616,28,M,White,28000,573,0.26,17,0.0803221055147287,undergrad,Arts,44000.0,-0.832,-1.7958652661767442,0,0,0,0
4617,21,F,White,17000,585,0.088,62,0.0725423339255437,graduate,STEM,40000.0,0.03963636363636361,-0.8308716434701607,1,0,1,1
4618,24,F,White,37000,707,0.069,143,0.3225492305952699,undergrad,Arts,10000.0,0.19127272727272723,-3.6793180398705116,1,0,0,1
4619,29,F,White,49000,471,0.176,135,0.0452137813055003,undergrad,Business,25000.0,-0.6089090909090907,-1.1514744665750944,0,0,1,0
4620,26,F,White,19000,553,0.49,25,0.0454556038190779,graduate,STEM,44000.0,-0.9687272727272729,-1.5141945185562076,1,0,0,0
4621,24,M,Other,16000,743,0.212,107,0.3211412080299743,graduate,STEM,7000.0,0.3601818181818182,-3.493512678177874,1,0,0,1
4622,24,F,Asian,37000,787,0.271,76,0.0206891202622854,undergrad,Business,9000.0,0.27818181818181814,0.02991237503439334,1,0,1,1
4623,23,M,White,26000,300,0.176,38,0.0889068621286131,graduate,Arts,99000.0,-1.5187272727272731,-2.58560961827063,0,0,0,0
4624,22,F,Black,17000,833,0.171,25,0.0454556038190779,graduate,Arts,16000.0,0.47545454545454546,-0.07001270037438934,1,0,1,1
4625,21,M,White,15000,655,0.12,25,0.0454556038190779,graduate,Business,37000.0,0.1181818181818182,-0.42728542764711663,1,0,1,1
4626,24,F,White,15000,732,0.405,135,0.0452137813055003,undergrad,Arts,28000.0,-0.521818181818182,-1.0643835574841856,1,0,1,0
4627,24,F,White,22000,481,0.302,76,0.0206891202622854,undergrad,STEM,19000.0,-0.8865454545454543,-1.1348148976928791,1,1,1,0
4628,24,M,Black,23000,763,0.16,14,0.0716640292402546,undergrad,Arts,35000.0,0.1289090909090909,-0.7310592599739643,1,0,1,1
4629,27,F,Other,19000,701,0.169,229,0.0845744546441171,graduate,Business,38000.0,0.21145454545454545,-0.8034389102748597,1,0,1,1
4630,19,F,White,21000,584,0.312,23,0.3748923690837981,graduate,Business,27000.0,-0.488,-4.986708429005576,0,0,0,0
4631,19,F,White,27000,550,0.123,76,0.0206891202622854,graduate,STEM,32000.0,-0.09763636363636358,-0.34590580678378835,1,0,1,1
4632,23,F,Other,2000,586,0.249,215,0.117501396154848,undergrad,Business,13000.0,-0.6187272727272727,-2.0287440265854486,0,0,0,0
4633,29,M,White,56000,629,0.259,208,0.0767749092677866,undergrad,Arts,42000.0,-0.4583636363636364,-1.3796625475770756,0,0,0,0
4634,32,M,White,14000,472,0.306,66,0.0348740716996293,undergrad,Arts,28000.0,-1.2752727272727271,-1.6937615876682788,0,0,0,0
4635,27,M,White,20000,659,0.274,217,0.0652733104074734,undergrad,Business,17000.0,-0.29527272727272735,-1.0785524521624081,1,0,1,1
4636,22,M,White,6000,746,0.188,233,0.065642576798278,undergrad,Business,24000.0,0.10909090909090913,-0.6786200124884267,1,0,1,1
4637,27,F,White,41000,715,0.253,128,0.0627335567719358,undergrad,STEM,12000.0,0.17636363636363633,-0.5764390448995933,1,0,1,1
4638,28,F,White,51000,653,0.158,73,0.0228348227025087,undergrad,Business,41000.0,0.0009090909090909149,-0.27310878152101353,1,0,1,1
4639,25,M,White,63000,566,0.324,38,0.0889068621286131,graduate,Arts,44000.0,-0.6254545454545455,-1.6923368909979026,0,0,0,0
4640,23,F,White,6000,745,0.304,195,0.0088945731217383,undergrad,Business,60000.0,-0.22654545454545452,-0.33328033200631413,1,0,1,1
4641,28,M,White,29000,850,0.113,100,0.0558180388430508,undergrad,Business,24000.0,0.7752727272727273,0.10545626115611773,1,0,1,1
4642,19,F,White,17000,617,0.207,65,0.1241910448658457,graduate,Law,95000.0,-0.08200000000000002,-1.5722925383901485,1,0,0,1
4643,26,F,Other,13000,715,0.252,73,0.0228348227025087,undergrad,STEM,14000.0,0.010363636363636353,-0.2636542360664681,1,0,1,1
4644,19,M,Asian,4000,633,0.117,154,0.0379126509375481,undergrad,Arts,17000.0,-0.3718181818181818,-0.8267699930687591,1,0,1,1
4645,20,M,Black,5500,516,0.066,133,0.0638152484183391,undergrad,Business,10000.0,-0.4862727272727272,-1.2520557082927963,0,0,0,0
4646,27,F,Other,32000,774,0.315,135,0.0452137813055003,undergrad,Arts,36000.0,-0.08709090909090908,-0.6296562847569127,1,0,1,1
4647,30,F,White,12000,676,0.289,73,0.0228348227025087,undergrad,STEM,5000.0,-0.2114545454545454,-0.48547241788464984,1,0,1,1
4648,20,F,White,8000,424,0.348,76,0.0206891202622854,undergrad,Arts,21000.0,-1.5698181818181818,-1.8180876249656066,0,0,0,0
4649,26,M,White,11000,602,0.139,215,0.117501396154848,undergrad,Business,9000.0,-0.28654545454545455,-1.6965622084036305,1,0,0,1
4650,22,F,Other,3500,604,0.069,102,0.1417615330827516,undergrad,Arts,31000.0,-0.3842727272727272,-2.0854111242657463,0,0,0,1
4651,19,F,White,3000,757,0.093,23,0.3748923690837981,undergrad,Arts,11000.0,0.12109090909090911,-4.377617519914668,1,0,0,1
4652,31,F,Other,31000,416,0.267,211,0.0262039808823449,undergrad,Business,62000.0,-1.198909090909091,-1.5133568614972297,0,0,0,0
4653,23,M,White,15000,667,0.17,154,0.0379126509375481,graduate,Arts,8000.0,-0.1381818181818182,-0.5931336294323954,1,0,1,1
4654,26,F,White,22000,507,0.312,49,0.0624837147088386,undergrad,Business,34000.0,-0.912,-1.6618045765060634,0,0,0,0
4655,23,M,White,3500,681,0.169,120,0.0542016312380452,undergrad,Arts,19000.0,-0.3042727272727273,-0.9546923021292697,1,0,1,1
4656,29,M,White,28000,606,0.083,25,0.0454556038190779,undergrad,Arts,46000.0,-0.358,-0.9034672458289348,0,0,1,1
4657,19,F,White,6500,735,0.124,76,0.0206891202622854,undergrad,Arts,29000.0,9.090909090908594e-05,-0.24817853405651571,1,0,1,1
4658,27,F,Other,21000,383,0.087,135,0.0452137813055003,undergrad,Arts,37000.0,-1.1189090909090909,-1.6614744665750945,0,0,0,0
4659,19,M,White,6500,495,0.323,124,0.3590904470954283,undergrad,Business,32000.0,-1.0706363636363636,-5.379721728781503,0,0,0,0
4660,26,F,White,25000,675,0.269,76,0.0206891202622854,undergrad,Arts,61000.0,-0.49709090909090903,-0.7453603522383339,1,0,1,0
4661,19,M,Asian,7000,758,0.232,135,0.0452137813055003,undergrad,STEM,18000.0,0.1707272727272727,-0.3718381029387309,1,0,1,1
4662,19,M,White,17000,548,0.157,108,0.112115326107651,graduate,Arts,23000.0,-0.5329090909090909,-1.878293004200903,0,0,0,0
4663,25,F,White,15000,666,0.239,73,0.0228348227025087,undergrad,Arts,28000.0,-0.42981818181818177,-0.7038360542482862,1,0,1,1
4664,25,F,White,14000,697,0.134,135,0.0452137813055003,undergrad,Business,32000.0,0.0869090909090909,-0.4556562847569127,1,0,1,1
4665,30,M,Other,39000,579,0.156,122,0.0715110732622415,graduate,STEM,31000.0,0.013818181818181868,-0.8443146973287162,1,0,1,1
4666,27,M,Black,33000,544,0.209,135,0.0452137813055003,undergrad,STEM,52000.0,-0.5054545454545454,-1.048019921120549,0,0,1,0
4667,31,M,Other,18000,674,0.055,76,0.0206891202622854,graduate,Arts,28000.0,0.13527272727272727,-0.11299671587469753,1,0,1,1
4668,19,F,Other,1500,731,0.131,135,0.0452137813055003,undergrad,Business,15000.0,0.14154545454545456,-0.40101992112054907,1,0,1,1
4669,25,F,Other,31000,304,0.092,62,0.0725423339255437,undergrad,Arts,32000.0,-1.3561818181818184,-2.226689825288343,0,0,0,0
4670,19,F,White,5500,625,0.341,30,0.0320534171387883,undergrad,STEM,50000.0,-0.639909090909091,-1.0245500965745507,1,1,1,0
4671,29,M,White,70000,850,0.153,96,0.0598803195385864,graduate,Arts,62000.0,0.7912727272727273,0.07270889280969062,1,0,1,1
4672,22,M,White,29000,537,0.221,73,0.0228348227025087,graduate,STEM,54000.0,-0.42890909090909074,-0.7029269633391952,1,0,1,1
4673,23,F,White,24000,637,0.185,96,0.0598803195385864,graduate,Arts,55000.0,-0.32327272727272727,-1.041836561735764,1,0,1,1
4674,30,M,White,26000,850,0.201,211,0.0262039808823449,undergrad,Arts,10000.0,0.3812727272727273,0.06682495668458854,1,0,1,1
4675,27,F,Black,24000,569,0.156,229,0.0845744546441171,undergrad,Arts,27000.0,-0.5625454545454545,-1.5774389102748596,0,0,0,0
4676,22,F,Other,4500,783,0.246,145,0.1590398766661899,undergrad,Arts,139000.0,-0.18136363636363637,-2.089842156357915,1,0,0,1
4677,26,M,White,23000,415,0.172,25,0.0454556038190779,undergrad,Business,21000.0,-0.9605454545454545,-1.5060127003743893,0,0,0,0
4678,26,F,White,22000,766,0.219,122,0.0715110732622415,graduate,Law,65000.0,0.6658181818181819,-0.1923146973287162,1,0,1,1
4679,19,F,White,7500,850,0.207,229,0.0845744546441171,undergrad,STEM,61000.0,0.45827272727272733,-0.5566207284566778,1,0,1,1
4680,19,M,White,5500,813,0.337,142,0.3267463977010624,undergrad,Arts,23000.0,-0.14827272727272728,-4.069229499685476,1,0,0,1
4681,28,F,White,13000,343,0.301,25,0.0454556038190779,undergrad,Arts,28000.0,-1.7403636363636366,-2.2858308821925712,0,0,0,0
4682,21,F,White,2500,715,0.09,62,0.0725423339255437,undergrad,STEM,48000.0,0.17136363636363638,-0.6991443707428879,1,0,1,1
4683,19,F,White,5000,762,0.187,244,0.0401675232474372,undergrad,Business,10000.0,0.1632727272727273,-0.31873755169651913,1,0,1,1
4684,26,F,Other,34000,595,0.291,135,0.0452137813055003,undergrad,Arts,99000.0,-0.778,-1.3205653756660036,0,0,0,0
4685,24,F,White,17000,838,0.281,212,0.0192123729913557,graduate,Business,93000.0,0.37363636363636354,0.14308788774009512,1,0,1,1
4686,35,M,White,14000,813,0.228,11,0.1175081154987107,undergrad,Arts,20000.0,0.12072727272727277,-1.2893701132572555,1,0,0,1
4687,19,F,Black,6500,449,0.248,135,0.0452137813055003,undergrad,STEM,50000.0,-1.0879090909090912,-1.6304744665750948,0,0,0,0
4688,28,M,Black,17000,850,0.157,248,0.0114381620879679,undergrad,Business,19000.0,0.6152727272727273,0.47801478221711247,1,0,1,1
4689,19,F,Other,3000,467,0.301,96,0.0598803195385864,undergrad,STEM,18000.0,-1.0494545454545454,-1.7680183799175822,0,0,0,0
4690,29,F,Other,22000,839,0.368,154,0.0379126509375481,undergrad,STEM,18000.0,0.2832727272727273,-0.17167908397784992,1,0,1,1
4691,19,F,Black,20000,759,0.179,233,0.065642576798278,graduate,Business,78000.0,0.3083636363636364,-0.47934728521569947,1,0,1,1
4692,22,F,White,19000,680,0.028,72,0.098006312495863,graduate,Arts,38000.0,0.21709090909090908,-0.9589848408594469,1,0,1,1
4693,32,M,White,37000,349,0.077,229,0.0845744546441171,graduate,Law,31000.0,-0.37654545454545435,-1.3914389102748594,0,0,0,1
4694,24,M,Other,15000,499,0.217,14,0.0716640292402546,graduate,Business,53000.0,-0.743090909090909,-1.6030592599739641,0,0,0,0
4695,26,M,White,23000,694,0.086,135,0.0452137813055003,undergrad,Business,46000.0,0.12600000000000003,-0.4165653756660036,1,0,1,1
4696,21,M,White,6000,674,0.162,25,0.0454556038190779,undergrad,Business,21000.0,-0.10072727272727272,-0.6461945185562075,1,0,1,1
4697,19,M,Asian,6500,825,0.028,221,0.1540184298977672,undergrad,Arts,48000.0,0.4193636363636364,-1.42885752240957,1,0,0,1
4698,21,M,White,5500,494,0.328,135,0.0452137813055003,undergrad,Arts,21000.0,-1.2902727272727275,-1.832838102938731,0,0,0,0
4699,35,M,White,32000,603,0.108,76,0.0206891202622854,graduate,STEM,33000.0,0.15509090909090914,-0.09317853405651566,1,0,1,1
4700,23,F,Other,4500,781,0.243,135,0.0452137813055003,undergrad,Arts,21000.0,-0.08263636363636362,-0.6252017393023672,1,0,1,1
4701,19,F,White,4000,850,0.104,23,0.3748923690837981,undergrad,STEM,54000.0,0.6432727272727274,-3.855435701732849,1,0,0,1
4702,23,F,Black,6000,312,0.078,62,0.0725423339255437,undergrad,Business,54000.0,-1.349090909090909,-2.219598916197433,0,0,0,0
4703,21,F,Black,1500,505,0.022,47,0.0941029777396706,undergrad,Business,22000.0,-0.4622727272727273,-1.5915084601487748,0,0,0,0
4704,26,F,White,16000,757,0.191,230,0.0476367967368525,undergrad,Business,39000.0,0.2030909090909091,-0.36855065175132085,1,0,1,1
4705,27,M,White,19000,624,0.117,25,0.0454556038190779,graduate,STEM,33000.0,0.1354545454545454,-0.4100127003743894,1,0,1,1
4706,29,F,White,14000,821,0.203,166,0.0191756427111186,undergrad,Business,28000.0,0.39981818181818185,0.16971046928475864,1,0,1,1
4707,25,M,White,40000,496,0.465,135,0.0452137813055003,graduate,Arts,30000.0,-1.2000000000000004,-1.742565375666004,0,0,0,0
4708,29,F,Black,41000,718,0.486,25,0.0454556038190779,graduate,Arts,29000.0,-0.4287272727272726,-0.9741945185562074,1,0,1,1
4709,19,M,White,18000,731,0.167,25,0.0454556038190779,graduate,Arts,29000.0,0.11854545454545454,-0.4269217912834803,1,0,1,1
4710,26,F,White,25000,686,0.365,154,0.0379126509375481,graduate,Law,55000.0,0.10090909090909095,-0.35404272034148626,1,0,1,1
4711,27,F,White,30000,498,0.238,23,0.3748923690837981,undergrad,Arts,19000.0,-0.9487272727272728,-5.447435701732849,0,0,0,0
4712,22,F,Other,2500,457,0.247,135,0.0452137813055003,undergrad,Arts,36000.0,-1.280818181818182,-1.8233835574841857,0,0,0,0
4713,30,F,Black,17000,692,0.043,214,0.0167450279130436,graduate,Law,29000.0,0.8187272727272727,0.6177869377707496,1,0,1,1
4714,27,F,White,55000,549,0.122,229,0.0845744546441171,graduate,Law,91000.0,0.2687272727272728,-0.7461661830021323,1,0,1,1
4715,19,F,White,3500,762,0.398,130,0.0737830316203467,undergrad,STEM,16000.0,-0.16772727272727272,-1.0531236521714331,1,0,1,1
4716,19,M,White,11000,683,0.377,38,0.0889068621286131,graduate,STEM,37000.0,-0.21800000000000003,-1.2848823455433571,1,0,0,1
4717,25,F,White,17000,717,0.367,62,0.0725423339255437,undergrad,STEM,41000.0,-0.2883636363636363,-1.1588716434701607,1,0,1,1
4718,26,F,White,32000,750,0.343,174,0.078052444157216,graduate,STEM,12000.0,0.2196363636363636,-0.7169929662502283,1,0,1,1
4719,25,F,White,20000,850,0.194,239,0.0858379021309365,undergrad,STEM,20000.0,0.6592727272727272,-0.37078209829851083,1,0,1,1
4720,21,M,White,1000,696,0.199,96,0.0598803195385864,undergrad,Arts,17000.0,-0.32472727272727275,-1.0432911071903095,1,0,1,1
4721,19,M,White,24000,850,0.139,126,0.1190718437328535,graduate,Arts,34000.0,0.6432727272727273,-0.7855893975215146,1,0,1,1
4722,21,M,Other,6500,656,0.041,25,0.0454556038190779,undergrad,Arts,24000.0,-0.1211818181818182,-0.666649064010753,0,0,1,1
4723,19,M,White,2500,487,0.162,232,0.0830288146298239,undergrad,STEM,65000.0,-0.8017272727272728,-1.7980730482851595,0,0,0,0
4724,22,M,Other,3000,464,0.201,76,0.0206891202622854,undergrad,Arts,25000.0,-1.1603636363636365,-1.4086330795110613,0,0,0,0
4725,19,M,White,4000,850,0.163,76,0.0206891202622854,undergrad,Arts,33000.0,0.32527272727272727,0.07700328412530247,1,0,1,1
4726,20,F,Black,4000,644,0.178,229,0.0845744546441171,undergrad,Arts,80000.0,-0.5538181818181818,-1.568711637547587,0,0,0,0
4727,27,M,Black,50000,687,0.063,215,0.117501396154848,undergrad,Arts,19000.0,0.20854545454545456,-1.2014712993127215,0,0,1,1
4728,26,M,Other,36000,555,0.336,62,0.0725423339255437,graduate,Law,39000.0,-0.1514545454545454,-1.0219625525610696,1,0,1,1
4729,19,M,White,8000,669,0.185,62,0.0725423339255437,undergrad,STEM,10000.0,-0.052909090909090906,-0.9234170980156152,1,0,1,1
4730,31,F,White,31000,595,0.119,76,0.0206891202622854,undergrad,STEM,18000.0,-0.05199999999999999,-0.30026944314742476,1,0,1,1
4731,29,M,Asian,15000,508,0.155,25,0.0454556038190779,graduate,STEM,33000.0,-0.3863636363636364,-0.9318308821925712,1,0,1,1
4732,21,M,White,2000,659,0.199,62,0.0725423339255437,undergrad,STEM,15000.0,-0.15327272727272728,-1.0237807343792515,1,0,1,1
4733,19,M,Other,7000,732,0.103,76,0.0206891202622854,undergrad,Arts,104000.0,-0.06581818181818183,-0.3140876249656066,1,0,1,1
4734,25,M,Other,11000,569,0.245,163,0.3260876172560482,undergrad,Business,10000.0,-0.6185454545454546,-4.531596861618032,0,0,0,0
4735,24,F,Other,16000,533,0.072,76,0.0206891202622854,undergrad,Business,45000.0,-0.47345454545454546,-0.7217239886019703,1,1,1,0
4736,19,F,White,4000,630,0.11,62,0.0725423339255437,undergrad,Arts,14000.0,-0.3687272727272727,-1.2392352798337969,0,0,0,1
4737,26,F,Other,25000,557,0.119,135,0.0452137813055003,undergrad,STEM,18000.0,-0.2261818181818181,-0.7687471938478216,0,0,1,1
4738,25,M,Black,13000,782,0.299,194,0.0493064737945422,undergrad,STEM,45000.0,0.06,-0.5316776855345065,1,0,1,1
4739,22,F,White,13000,674,0.151,37,0.0626858966647204,graduate,Arts,22000.0,-0.08672727272727271,-0.8389580327039174,1,0,1,1
4740,29,M,White,31000,781,0.117,135,0.0452137813055003,undergrad,Arts,24000.0,0.3283636363636364,-0.2142017393023672,1,0,1,1
4741,24,M,Other,15000,549,0.17,62,0.0725423339255437,undergrad,Business,32000.0,-0.5172727272727273,-1.3877807343792516,0,0,0,0
4742,22,M,White,5500,621,0.274,62,0.0725423339255437,undergrad,Business,7000.0,-0.5204545454545455,-1.3909625525610698,1,0,0,0
4743,26,F,White,43000,570,0.211,25,0.0454556038190779,undergrad,Business,23000.0,-0.35490909090909095,-0.9003763367380258,0,0,1,1
4744,29,M,Asian,27000,772,0.288,135,0.0452137813055003,undergrad,Arts,51000.0,-0.1703636363636363,-0.7129290120296399,1,0,1,1
4745,24,M,White,31000,560,0.24,79,0.1376930956009395,undergrad,Business,10000.0,-0.5212727272727272,-2.1735898744840014,0,0,0,0
4746,27,M,White,24000,785,0.113,96,0.0598803195385864,undergrad,Business,13000.0,0.5089090909090909,-0.20965474355394587,1,0,1,1
4747,24,F,White,18000,339,0.326,44,0.0905072834983424,graduate,Arts,190000.0,-1.7249090909090912,-2.8109964928892,0,0,0,0
4748,19,M,Other,3000,726,0.208,119,0.104774711507828,undergrad,Arts,41000.0,-0.3216363636363636,-1.5789329017302993,1,0,0,1
4749,22,F,White,3000,694,0.413,135,0.0452137813055003,undergrad,Arts,65000.0,-0.8479999999999999,-1.3905653756660035,1,0,0,0
4750,25,F,White,12000,842,0.277,195,0.0088945731217383,undergrad,Arts,65000.0,0.016181818181818186,-0.0905530592790414,1,0,1,1
4751,23,F,White,4500,336,0.222,135,0.0452137813055003,undergrad,STEM,16000.0,-1.358818181818182,-1.9013835574841855,0,0,0,0
4752,27,F,Asian,27000,525,0.486,122,0.0715110732622415,graduate,Arts,25000.0,-1.2145454545454548,-2.0726783336923527,0,0,0,0
4753,28,F,White,30000,448,0.092,62,0.0725423339255437,undergrad,Business,35000.0,-0.6385454545454546,-1.509053461651979,0,0,0,0
4754,20,M,White,10000,483,0.151,23,0.3748923690837981,graduate,Arts,71000.0,-0.8992727272727271,-5.397981156278304,0,0,0,0
4755,22,F,White,3000,848,0.117,76,0.0206891202622854,undergrad,Business,17000.0,0.604,0.35573055685257515,1,0,1,1
4756,19,M,White,6000,850,0.198,130,0.0737830316203467,undergrad,STEM,29000.0,0.5672727272727274,-0.318123652171433,1,0,1,1
4757,19,M,White,2000,386,0.127,25,0.0454556038190779,undergrad,Arts,58000.0,-1.4020000000000001,-1.947467245828935,0,0,0,0
4758,26,F,Other,51000,458,0.154,96,0.0598803195385864,undergrad,STEM,19000.0,-0.5001818181818183,-1.218745652644855,0,0,0,0
4759,30,M,White,17000,603,0.175,76,0.0206891202622854,undergrad,STEM,35000.0,-0.2189090909090909,-0.46717853405651566,1,0,1,1
4760,19,F,Other,6500,513,0.284,135,0.0452137813055003,undergrad,Arts,79000.0,-1.2271818181818184,-1.769747193847822,0,0,0,0
