applicant_id,institution_id,cohort_default_rate,race,age,sex,status,income,credit_score,dti,program_level,major,loan_amount,score_base,score_with_cdr,loan_granted,defaulted,approved,low_risk_terms
3010,UVA,0.035,White,33,F,Non-US,25000,423,0.332,undergrad,Business,40000.0,-1.2394545454545454,-1.3024545454545453,0,0,0,0
3011,CommunityCollege,0.12,White,19,M,US Person,4500,843,0.223,undergrad,Arts,12000.0,0.1828181818181818,-0.0331818181818182,0,0,1,1
3012,CommunityCollege,0.12,White,23,F,US Person,4500,614,0.264,undergrad,STEM,12000.0,-0.43190909090909085,-0.6479090909090909,0,0,1,0
3013,CommunityCollege,0.12,White,29,M,Non-US,12000,672,0.275,undergrad,Arts,37000.0,-0.498,-0.714,0,0,0,0
3014,ForProfit1,0.25,Other,26,M,Non-US,25000,659,0.26,graduate,Law,62000.0,0.16272727272727272,-0.2872727272727273,0,0,1,1
3015,CommunityCollege,0.12,White,26,M,Non-US,15000,554,0.25,undergrad,Arts,25000.0,-0.8590909090909091,-1.075090909090909,0,0,0,0
3016,ForProfit2,0.3,White,28,F,US Person,26000,580,0.356,undergrad,Business,16000.0,-0.7105454545454545,-1.2505454545454544,0,0,0,0
3017,UVA,0.035,White,21,M,US Person,16000,602,0.238,graduate,STEM,19000.0,-0.20454545454545453,-0.26754545454545453,0,0,1,1
3018,CommunityCollege,0.12,Other,25,F,Non-US,14000,300,0.213,graduate,Law,31000.0,-1.2147272727272727,-1.4307272727272726,0,0,0,0
3019,ForProfit1,0.25,White,19,M,Non-US,7000,837,0.066,undergrad,STEM,51000.0,0.6900000000000002,0.24000000000000016,1,0,1,1
3020,ForProfit2,0.3,White,21,M,US Person,1500,522,0.308,undergrad,Arts,21000.0,-1.1724545454545456,-1.7124545454545457,0,0,0,0
3021,CommunityCollege,0.12,Black,21,M,US Person,15000,780,0.192,graduate,Arts,56000.0,-0.12127272727272731,-0.3372727272727273,0,0,1,1
3022,CommunityCollege,0.12,White,29,F,US Person,50000,601,0.29,undergrad,Arts,35000.0,-0.5581818181818182,-0.7741818181818182,0,0,0,0
3023,CommunityCollege,0.12,White,19,F,US Person,10000,424,0.174,graduate,Arts,31000.0,-1.0598181818181815,-1.2758181818181815,0,0,0,0
3024,ForProfit2,0.3,White,22,F,Non-US,23000,850,0.276,graduate,Arts,42000.0,0.2632727272727273,-0.2767272727272727,1,1,1,1
3025,StateU,0.065,White,21,F,Non-US,1500,481,0.424,undergrad,Arts,39000.0,-1.5535454545454548,-1.6705454545454548,0,0,0,0
3026,CommunityCollege,0.12,Black,22,M,Non-US,7000,402,0.162,undergrad,Arts,23000.0,-1.533818181818182,-1.749818181818182,0,0,0,0
3027,StateU,0.065,White,28,M,US Person,27000,596,0.061,undergrad,Arts,23000.0,-0.25636363636363635,-0.37336363636363634,0,0,1,1
3028,CommunityCollege,0.12,White,30,F,Non-US,23000,837,0.186,undergrad,Arts,30000.0,0.3460000000000001,0.1300000000000001,1,1,1,1
3029,StateU,0.065,White,22,M,Non-US,1000,754,0.194,undergrad,Business,131000.0,-0.0038181818181818317,-0.12081818181818184,0,0,1,1
3030,CommunityCollege,0.12,White,26,F,Non-US,27000,848,0.144,undergrad,Arts,20000.0,0.494,0.278,1,1,1,1
3031,ForProfit1,0.25,White,21,M,Non-US,6500,527,0.156,undergrad,Arts,31000.0,-0.8202727272727273,-1.2702727272727272,0,0,0,0
3032,CommunityCollege,0.12,White,23,F,US Person,4000,801,0.229,undergrad,STEM,41000.0,0.21509090909090905,-0.0009090909090909427,1,1,1,1
3033,CommunityCollege,0.12,White,20,F,Non-US,1000,714,0.136,undergrad,Arts,74000.0,-0.2332727272727273,-0.44927272727272727,0,0,1,0
3034,ForProfit1,0.25,White,19,F,Non-US,2000,850,0.097,undergrad,STEM,103000.0,0.6452727272727274,0.19527272727272743,1,0,1,1
3035,UVA,0.035,White,31,M,Non-US,41000,791,0.444,undergrad,Arts,73000.0,-0.32927272727272733,-0.39227272727272733,0,0,1,1
3036,ForProfit1,0.25,White,23,F,Non-US,4500,814,0.24,undergrad,Business,35000.0,0.24336363636363634,-0.20663636363636367,1,1,1,1
3037,CommunityCollege,0.12,White,24,F,Non-US,10000,569,0.24,graduate,Law,123000.0,-0.36454545454545445,-0.5805454545454545,0,0,1,0
3038,ForProfit1,0.25,White,23,F,Non-US,3000,630,0.531,undergrad,Arts,37000.0,-1.2167272727272729,-1.6667272727272728,0,0,0,0
3039,CommunityCollege,0.12,White,22,M,US Person,6500,683,0.144,undergrad,STEM,62000.0,-0.02899999999999997,-0.24499999999999997,0,0,1,1
3040,UVA,0.035,White,21,F,US Person,6500,828,0.248,undergrad,Arts,25000.0,0.09027272727272723,0.027272727272727212,0,0,1,1
3041,StateU,0.065,White,32,F,Non-US,12000,621,0.414,undergrad,Arts,58000.0,-1.0614545454545454,-1.1784545454545454,0,0,0,0
3042,StateU,0.065,Black,27,F,Non-US,24000,468,0.15,graduate,Arts,104000.0,-1.1178181818181818,-1.2348181818181818,0,0,0,0
3043,StateU,0.065,White,19,F,US Person,4000,483,0.207,undergrad,Arts,42000.0,-1.1972727272727275,-1.3142727272727275,0,0,0,0
3044,ForProfit1,0.25,White,27,F,Non-US,23000,667,0.229,graduate,Arts,54000.0,-0.3081818181818182,-0.7581818181818183,0,0,0,0
3045,CommunityCollege,0.12,Asian,25,M,Non-US,10000,353,0.27,undergrad,Arts,28000.0,-1.5100000000000002,-1.7260000000000002,0,0,0,0
3046,CommunityCollege,0.12,White,19,F,Non-US,7000,665,0.205,undergrad,Business,26000.0,-0.21345454545454542,-0.4294545454545454,0,0,1,1
3047,CommunityCollege,0.12,White,24,M,Non-US,28000,560,0.196,undergrad,Business,37000.0,-0.45127272727272727,-0.6672727272727272,0,0,1,0
3048,CommunityCollege,0.12,White,22,F,Non-US,7000,612,0.049,undergrad,Arts,71000.0,-0.3941818181818182,-0.6101818181818182,0,0,1,0
3049,CommunityCollege,0.12,White,20,F,US Person,2000,676,0.504,undergrad,Arts,53000.0,-1.1014545454545457,-1.3174545454545457,0,0,0,0
3050,StateU,0.065,White,24,M,Non-US,21000,483,0.14,undergrad,Arts,18000.0,-0.8612727272727273,-0.9782727272727273,0,0,0,0
3051,ForProfit1,0.25,White,19,M,Non-US,7000,568,0.371,undergrad,STEM,13000.0,-0.7981818181818181,-1.248181818181818,0,0,0,0
3052,CommunityCollege,0.12,Other,24,M,Non-US,27000,740,0.065,undergrad,STEM,32000.0,0.5092727272727273,0.29327272727272735,1,0,1,1
3053,CommunityCollege,0.12,White,29,M,Non-US,16000,587,0.333,graduate,Law,50000.0,-0.24909090909090909,-0.4650909090909091,0,0,1,0
3054,StateU,0.065,White,19,F,Non-US,14000,676,0.107,graduate,Law,46000.0,0.3145454545454545,0.19754545454545452,1,0,1,1
3055,ForProfit2,0.3,White,28,F,US Person,28000,500,0.207,undergrad,Arts,10000.0,-0.8914545454545453,-1.4314545454545453,0,0,0,0
3056,ForProfit2,0.3,Black,19,M,Non-US,5000,558,0.274,undergrad,Arts,23000.0,-1.2025454545454544,-1.7425454545454544,0,0,0,0
3057,CommunityCollege,0.12,White,26,F,Non-US,47000,832,0.341,undergrad,Arts,53000.0,0.06181818181818183,-0.15418181818181817,0,0,1,1
3058,CommunityCollege,0.12,White,19,M,Non-US,18000,850,0.184,graduate,STEM,50000.0,0.7172727272727273,0.5012727272727273,1,0,1,1
3059,CommunityCollege,0.12,White,19,F,Non-US,7000,391,0.298,undergrad,Arts,12000.0,-1.5958181818181818,-1.8118181818181818,0,0,0,0
3060,CommunityCollege,0.12,Other,29,F,Non-US,32000,717,0.245,undergrad,Arts,8000.0,-0.20436363636363636,-0.4203636363636364,0,0,1,1
3061,ForProfit1,0.25,White,24,F,Non-US,15000,600,0.101,undergrad,Arts,50000.0,-0.4938181818181818,-0.9438181818181819,0,0,0,0
3062,CommunityCollege,0.12,Other,35,F,US Person,35000,500,0.145,graduate,Business,31000.0,-0.4254545454545455,-0.6414545454545455,0,0,1,0
3063,ForProfit2,0.3,White,24,F,Non-US,24000,637,0.368,graduate,STEM,13000.0,-0.2892727272727272,-0.8292727272727272,0,0,0,0
3064,ForProfit1,0.25,White,34,F,Non-US,28000,486,0.317,undergrad,Arts,17000.0,-1.1623636363636365,-1.6123636363636364,0,0,0,0
3065,StateU,0.065,White,27,M,US Person,22000,686,0.302,graduate,Arts,28000.0,-0.29109090909090907,-0.40809090909090906,0,0,1,1
3066,CommunityCollege,0.12,White,31,M,Non-US,41000,491,0.262,undergrad,Arts,28000.0,-0.9561818181818181,-1.1721818181818182,0,0,0,0
3067,UVA,0.035,White,22,F,Non-US,5500,515,0.28,undergrad,Arts,29000.0,-1.1179090909090912,-1.1809090909090911,0,0,0,0
3068,UVA,0.035,White,19,F,Non-US,47000,640,0.292,graduate,STEM,13000.0,0.011636363636363695,-0.05136363636363632,0,0,1,1
3069,StateU,0.065,White,19,M,Non-US,23000,766,0.227,graduate,STEM,17000.0,0.45581818181818184,0.33881818181818185,1,1,1,1
3070,StateU,0.065,White,35,M,Non-US,30000,658,0.225,graduate,STEM,36000.0,0.1090909090909091,-0.007909090909090907,0,0,1,1
3071,CommunityCollege,0.12,White,19,F,Non-US,6500,577,0.227,undergrad,Business,20000.0,-0.5804545454545454,-0.7964545454545454,0,0,0,0
3072,CommunityCollege,0.12,Black,20,M,Non-US,1500,584,0.169,undergrad,STEM,24000.0,-0.619,-0.835,0,0,0,0
3073,UVA,0.035,White,19,M,Non-US,7000,799,0.314,undergrad,Business,24000.0,0.05581818181818187,-0.007181818181818143,0,0,1,1
3074,CommunityCollege,0.12,Black,23,M,Non-US,1500,577,0.311,undergrad,Arts,10000.0,-1.2284545454545455,-1.4444545454545454,0,0,0,0
3075,UVA,0.035,White,27,M,Non-US,24000,850,0.197,undergrad,Arts,17000.0,0.3772727272727273,0.3142727272727273,0,0,1,1
3076,CommunityCollege,0.12,Black,19,F,Non-US,40000,557,0.325,graduate,Business,97000.0,-0.8481818181818183,-1.0641818181818183,0,0,0,0
3077,CommunityCollege,0.12,White,19,M,Non-US,6500,552,0.176,undergrad,Arts,24000.0,-0.7693636363636362,-0.9853636363636362,0,0,0,0
3078,UVA,0.035,Other,24,F,Non-US,14000,406,0.173,graduate,Business,107000.0,-1.0492727272727271,-1.112272727272727,0,0,0,0
3079,CommunityCollege,0.12,Other,19,M,Non-US,4500,790,0.1,undergrad,STEM,13000.0,0.4860909090909091,0.27009090909090905,1,1,1,1
3080,ForProfit2,0.3,White,26,M,US Person,17000,773,0.227,undergrad,Business,11000.0,0.19527272727272726,-0.34472727272727277,0,0,1,1
3081,CommunityCollege,0.12,White,23,F,Non-US,4500,767,0.138,undergrad,STEM,42000.0,0.27645454545454545,0.060454545454545455,0,0,1,1
3082,ForProfit2,0.3,White,19,F,US Person,2000,718,0.122,undergrad,Business,21000.0,0.11527272727272729,-0.42472727272727273,0,0,1,1
3083,ForProfit1,0.25,White,29,F,Non-US,83000,527,0.212,undergrad,Arts,41000.0,-0.5732727272727272,-1.0232727272727271,0,0,0,0
3084,ForProfit2,0.3,White,21,F,Non-US,5000,611,0.132,undergrad,Arts,14000.0,-0.4758181818181818,-1.0158181818181817,0,0,0,0
3085,CommunityCollege,0.12,White,19,M,Non-US,22000,355,0.159,graduate,Arts,37000.0,-1.2087272727272729,-1.4247272727272728,0,0,0,0
3086,CommunityCollege,0.12,Black,31,F,Non-US,29000,665,0.129,graduate,Business,191000.0,-0.12945454545454546,-0.34545454545454546,0,0,1,1
3087,ForProfit1,0.25,White,27,F,Non-US,27000,460,0.033,undergrad,STEM,27000.0,-0.39490909090909093,-0.8449090909090909,0,0,0,0
3088,ForProfit2,0.3,White,24,M,US Person,26000,535,0.373,undergrad,Arts,56000.0,-1.2081818181818185,-1.7481818181818185,0,0,0,0
3089,StateU,0.065,Black,29,F,Non-US,35000,738,0.095,undergrad,Business,41000.0,0.08999999999999997,-0.027000000000000038,0,0,1,1
3090,CommunityCollege,0.12,White,27,M,US Person,60000,815,0.061,graduate,Arts,75000.0,0.788,0.5720000000000001,1,0,1,1
3091,ForProfit2,0.3,White,30,F,Non-US,42000,516,0.123,undergrad,STEM,53000.0,-0.38127272727272726,-0.9212727272727272,0,0,0,0
3092,StateU,0.065,White,19,F,Non-US,5000,735,0.052,undergrad,Business,19000.0,0.3350909090909091,0.2180909090909091,1,0,1,1
3093,StateU,0.065,White,26,F,Non-US,31000,850,0.265,graduate,Law,50000.0,0.9332727272727273,0.8162727272727273,1,1,1,1
3094,StateU,0.065,White,19,M,US Person,1500,808,0.175,undergrad,STEM,54000.0,0.3335454545454546,0.2165454545454546,1,1,1,1
3095,CommunityCollege,0.12,White,21,M,Non-US,1500,672,0.254,undergrad,Arts,42000.0,-0.619,-0.835,0,0,0,0
3096,StateU,0.065,Asian,21,M,Non-US,45000,455,0.142,graduate,Business,48000.0,-0.42309090909090896,-0.540090909090909,0,0,1,0
3097,CommunityCollege,0.12,White,19,M,Non-US,6000,601,0.392,undergrad,Arts,50000.0,-1.1261818181818184,-1.3421818181818184,0,0,0,0
3098,CommunityCollege,0.12,Other,24,F,US Person,26000,645,0.154,undergrad,Business,33000.0,-0.12018181818181818,-0.3361818181818182,0,0,1,1
3099,StateU,0.065,White,21,F,Non-US,6000,641,0.095,undergrad,STEM,35000.0,0.013272727272727297,-0.10372727272727271,0,0,1,1
3100,StateU,0.065,White,23,M,Non-US,7000,669,0.284,undergrad,STEM,83000.0,-0.3569090909090909,-0.4739090909090909,0,0,1,0
3101,ForProfit1,0.25,White,30,F,Non-US,15000,850,0.08,undergrad,Arts,10000.0,0.5572727272727273,0.10727272727272724,1,0,1,1
3102,ForProfit1,0.25,White,20,F,Non-US,3000,824,0.128,undergrad,Arts,54000.0,0.19472727272727272,-0.2552727272727273,0,0,1,1
3103,StateU,0.065,White,24,M,Non-US,13000,788,0.201,graduate,Arts,50000.0,0.12781818181818178,0.010818181818181768,0,0,1,1
3104,CommunityCollege,0.12,Black,21,M,US Person,5000,529,0.178,undergrad,Arts,24000.0,-1.116,-1.332,0,0,0,0
3105,UVA,0.035,White,22,F,Non-US,5500,850,0.49,undergrad,Arts,18000.0,-0.3197272727272727,-0.3827272727272727,0,0,1,1
3106,StateU,0.065,White,27,F,Non-US,11000,687,0.065,undergrad,Business,52000.0,0.07054545454545455,-0.04645454545454546,0,0,1,1
3107,CommunityCollege,0.12,Other,27,M,Non-US,29000,668,0.137,undergrad,Business,26000.0,0.015454545454545457,-0.20054545454545453,0,0,1,1
3108,StateU,0.065,White,23,F,Non-US,6000,567,0.166,undergrad,Arts,25000.0,-0.6978181818181818,-0.8148181818181818,0,0,0,0
3109,StateU,0.065,White,27,M,Non-US,27000,627,0.088,graduate,Arts,19000.0,-0.047636363636363616,-0.16463636363636364,0,0,1,1
3110,StateU,0.065,Black,21,F,Non-US,7000,850,0.15,undergrad,STEM,87000.0,0.3192727272727274,0.20227272727272738,1,1,1,1
3111,CommunityCollege,0.12,White,19,F,US Person,3000,620,0.19,undergrad,Arts,12000.0,-0.5710909090909091,-0.7870909090909091,0,0,0,0
3112,UVA,0.035,Other,28,M,Non-US,14000,641,0.155,graduate,Business,53000.0,-0.15872727272727272,-0.22172727272727272,0,0,1,1
3113,StateU,0.065,White,26,M,Non-US,11000,715,0.24,undergrad,Business,108000.0,-0.17763636363636362,-0.29463636363636364,0,0,1,1
3114,CommunityCollege,0.12,White,25,F,Non-US,28000,456,0.365,undergrad,STEM,34000.0,-1.0674545454545457,-1.2834545454545456,0,0,0,0
3115,StateU,0.065,White,30,F,Non-US,24000,623,0.06,undergrad,Arts,52000.0,-0.2741818181818182,-0.3911818181818182,0,0,1,1
3116,CommunityCollege,0.12,White,19,M,Non-US,7500,495,0.254,undergrad,Arts,33000.0,-1.1266363636363637,-1.3426363636363636,0,0,0,0
3117,StateU,0.065,Other,21,F,US Person,5000,770,0.142,undergrad,Arts,36000.0,0.03236363636363636,-0.08463636363636365,0,0,1,1
3118,UVA,0.035,White,31,M,Non-US,25000,668,0.199,graduate,Business,34000.0,0.0674545454545454,0.004454545454545392,1,0,1,1
3119,ForProfit2,0.3,Black,23,F,Non-US,2500,598,0.397,undergrad,Arts,33000.0,-1.3180909090909092,-1.8580909090909092,0,0,0,0
3120,ForProfit1,0.25,Black,22,F,Non-US,4500,788,0.11,undergrad,Business,33000.0,0.15881818181818186,-0.29118181818181815,0,0,1,1
3121,CommunityCollege,0.12,White,19,F,US Person,4500,524,0.255,undergrad,STEM,93000.0,-0.8411818181818183,-1.0571818181818182,0,0,0,0
3122,CommunityCollege,0.12,White,22,M,Non-US,3500,850,0.191,undergrad,Arts,14000.0,0.2662727272727273,0.05027272727272733,1,1,1,1
3123,CommunityCollege,0.12,White,23,F,Non-US,19000,497,0.18,graduate,Business,24000.0,-0.5523636363636364,-0.7683636363636364,0,0,0,0
3124,StateU,0.065,Black,19,M,Non-US,1500,728,0.26,undergrad,Business,21000.0,-0.37736363636363635,-0.49436363636363634,0,0,1,0
3125,StateU,0.065,White,23,F,Non-US,3000,657,0.053,undergrad,Arts,28000.0,-0.16254545454545455,-0.27954545454545454,0,0,1,1
3126,StateU,0.065,White,23,M,US Person,7500,790,0.379,undergrad,Arts,19000.0,-0.303909090909091,-0.420909090909091,0,0,1,1
3127,ForProfit1,0.25,Black,22,F,US Person,2500,850,0.135,undergrad,Business,12000.0,0.32227272727272727,-0.12772727272727274,1,1,1,1
3128,CommunityCollege,0.12,Black,26,F,Non-US,78000,841,0.218,graduate,STEM,10000.0,0.8265454545454547,0.6105454545454547,1,0,1,1
3129,ForProfit1,0.25,White,27,M,Non-US,26000,566,0.066,undergrad,Arts,80000.0,-0.48145454545454547,-0.9314545454545455,0,0,0,0
3130,StateU,0.065,Asian,19,M,Non-US,2000,662,0.14,undergrad,Business,54000.0,-0.07436363636363641,-0.1913636363636364,0,0,1,1
3131,StateU,0.065,Other,24,F,Non-US,16000,799,0.203,undergrad,STEM,23000.0,0.3818181818181819,0.2648181818181819,0,0,1,1
3132,UVA,0.035,Other,19,F,US Person,3000,506,0.167,undergrad,Arts,12000.0,-0.9896363636363638,-1.0526363636363638,0,0,0,0
3133,CommunityCollege,0.12,White,24,F,Non-US,10000,753,0.224,undergrad,Arts,9000.0,-0.11345454545454545,-0.32945454545454544,0,0,1,1
3134,CommunityCollege,0.12,White,24,M,Non-US,10000,622,0.353,undergrad,STEM,6000.0,-0.5478181818181818,-0.7638181818181817,0,0,0,0
3135,ForProfit1,0.25,Other,26,M,Non-US,50000,710,0.233,graduate,STEM,25000.0,0.35218181818181815,-0.09781818181818186,0,0,1,1
3136,StateU,0.065,White,19,M,Non-US,1000,820,0.269,undergrad,Business,31000.0,0.18618181818181814,0.06918181818181814,0,0,1,1
3137,UVA,0.035,White,26,M,Non-US,25000,850,0.219,undergrad,Arts,16000.0,0.3392727272727273,0.2762727272727273,1,1,1,1
3138,StateU,0.065,White,25,F,US Person,50000,704,0.28,undergrad,STEM,123000.0,0.03636363636363629,-0.08063636363636371,0,0,1,1
3139,CommunityCollege,0.12,White,24,F,Non-US,36000,652,0.302,undergrad,Arts,22000.0,-0.48072727272727267,-0.6967272727272726,0,0,0,0
3140,StateU,0.065,White,29,F,Non-US,16000,644,0.203,undergrad,Business,41000.0,-0.3318181818181819,-0.4488181818181819,0,0,1,0
3141,UVA,0.035,White,29,F,Non-US,34000,639,0.205,graduate,Arts,13000.0,-0.19599999999999995,-0.25899999999999995,0,0,1,1
3142,StateU,0.065,White,19,M,Non-US,7000,569,0.4,undergrad,Arts,15000.0,-1.1525454545454548,-1.2695454545454548,0,0,0,0
3143,ForProfit1,0.25,White,20,M,Non-US,8000,756,0.039,undergrad,Arts,25000.0,0.2554545454545454,-0.19454545454545463,1,0,1,1
3144,CommunityCollege,0.12,Other,19,F,Non-US,7500,648,0.12,undergrad,Arts,36000.0,-0.35227272727272724,-0.5682727272727273,0,0,1,0
3145,StateU,0.065,Black,27,M,Non-US,20000,796,0.093,undergrad,STEM,8000.0,0.4149090909090909,0.2979090909090909,1,1,1,1
3146,ForProfit2,0.3,White,28,M,Non-US,10000,633,0.214,undergrad,Business,34000.0,-0.3298181818181818,-0.8698181818181818,0,0,0,0
3147,ForProfit2,0.3,White,19,M,Non-US,4000,692,0.199,undergrad,Business,36000.0,-0.12127272727272728,-0.6612727272727273,0,0,1,0
3148,ForProfit1,0.25,White,28,M,US Person,32000,595,0.108,graduate,Law,146000.0,0.32599999999999996,-0.12400000000000005,1,1,1,1
3149,ForProfit2,0.3,White,19,F,Non-US,37000,678,0.112,graduate,Arts,88000.0,0.04981818181818182,-0.4901818181818182,0,0,1,0
3150,ForProfit1,0.25,White,28,M,US Person,32000,685,0.338,graduate,Arts,30000.0,-0.30672727272727274,-0.7567272727272727,0,0,0,0
3151,CommunityCollege,0.12,Other,29,M,Non-US,27000,678,0.135,graduate,Arts,23000.0,-0.006181818181818219,-0.2221818181818182,0,0,1,1
3152,ForProfit2,0.3,White,23,F,Non-US,60000,746,0.056,graduate,STEM,13000.0,0.9470909090909092,0.40709090909090917,1,0,1,1
3153,CommunityCollege,0.12,Black,19,M,Non-US,8000,738,0.237,undergrad,Arts,57000.0,-0.5559999999999999,-0.7719999999999999,0,0,0,0
3154,StateU,0.065,Asian,19,F,Non-US,5500,457,0.101,undergrad,Arts,68000.0,-0.9208181818181819,-1.037818181818182,0,0,0,0
3155,StateU,0.065,Other,28,F,Non-US,11000,440,0.201,undergrad,Arts,32000.0,-1.2496363636363639,-1.3666363636363639,0,0,0,0
3156,StateU,0.065,White,19,M,Non-US,4500,670,0.25,undergrad,Arts,12000.0,-0.5002727272727272,-0.6172727272727272,0,0,1,0
3157,ForProfit2,0.3,Other,19,F,US Person,7000,731,0.246,undergrad,STEM,67000.0,-0.10545454545454543,-0.6454545454545455,0,0,1,0
3158,ForProfit1,0.25,Other,28,F,Non-US,32000,409,0.1,undergrad,Business,10000.0,-0.8343636363636365,-1.2843636363636366,0,0,0,0
3159,StateU,0.065,White,19,M,US Person,7000,783,0.266,undergrad,Arts,33000.0,-0.10636363636363638,-0.22336363636363638,0,0,1,1
3160,CommunityCollege,0.12,Other,20,F,Non-US,35000,570,0.041,graduate,Law,68000.0,0.13709090909090904,-0.07890909090909096,0,0,1,1
3161,StateU,0.065,White,19,M,Non-US,19000,517,0.187,graduate,STEM,29000.0,-0.3936363636363636,-0.5106363636363637,0,0,1,0
3162,CommunityCollege,0.12,White,25,F,US Person,21000,740,0.347,undergrad,Arts,31000.0,-0.34072727272727266,-0.5567272727272726,0,0,1,0
3163,ForProfit1,0.25,White,24,F,Non-US,16000,698,0.335,graduate,STEM,15000.0,-0.0494545454545455,-0.4994545454545455,0,0,1,0
3164,ForProfit1,0.25,White,22,M,Non-US,3000,300,0.383,undergrad,STEM,8000.0,-1.8207272727272727,-2.2707272727272727,0,0,0,0
3165,CommunityCollege,0.12,White,23,F,Non-US,1500,794,0.149,undergrad,Business,20000.0,0.33463636363636373,0.11863636363636373,1,1,1,1
3166,ForProfit2,0.3,White,21,F,Non-US,1500,532,0.123,undergrad,STEM,17000.0,-0.46609090909090906,-1.0060909090909091,0,0,0,0
3167,CommunityCollege,0.12,White,20,M,Non-US,8000,760,0.095,undergrad,Arts,26000.0,0.158,-0.057999999999999996,0,0,1,1
3168,StateU,0.065,Black,19,F,Non-US,2000,469,0.194,undergrad,STEM,24000.0,-1.0841818181818181,-1.2011818181818181,0,0,0,0
3169,CommunityCollege,0.12,White,22,M,Non-US,32000,644,0.449,graduate,STEM,25000.0,-0.3778181818181819,-0.5938181818181819,0,0,1,0
3170,StateU,0.065,White,24,M,US Person,14000,808,0.149,undergrad,STEM,43000.0,0.46054545454545465,0.34354545454545465,1,0,1,1
3171,CommunityCollege,0.12,White,25,F,US Person,21000,791,0.377,undergrad,Arts,17000.0,-0.2152727272727273,-0.4312727272727273,0,0,1,1
3172,StateU,0.065,Black,20,M,US Person,3000,777,0.162,undergrad,Arts,73000.0,-0.2941818181818182,-0.4111818181818182,0,0,1,1
3173,CommunityCollege,0.12,Black,20,F,Non-US,10000,512,0.367,graduate,Business,59000.0,-1.275818181818182,-1.491818181818182,0,0,0,0
3174,StateU,0.065,Black,28,F,US Person,15000,376,0.182,undergrad,STEM,10000.0,-1.3203636363636364,-1.4373636363636364,0,0,0,0
3175,CommunityCollege,0.12,Black,22,F,Non-US,17000,701,0.097,graduate,Arts,43000.0,-0.20654545454545456,-0.42254545454545456,0,0,1,1
3176,ForProfit1,0.25,White,24,F,Non-US,16000,346,0.101,undergrad,Business,17000.0,-1.1114545454545453,-1.5614545454545452,0,0,0,0
3177,CommunityCollege,0.12,Black,19,M,Non-US,15000,633,0.435,graduate,Business,36000.0,-0.8418181818181818,-1.0578181818181818,0,0,0,0
